Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Trevor Lyons,AF,31,27.9,2.7,6,0.452,0.8,1.8,0.439,1.7,2.5,0.688,1,1.8,0.4,2.1,2.5,2.2,1.3,0,7.9
Kavin Gilder-Tilbury,TSU,31,23,2.5,6.6,0.369,0.8,2.3,0.361,2.2,2.9,0.756,1.7,2.4,1.2,2.3,3.5,1.2,1.1,0.2,7.9
"Mike Kirkland, Jr.",FU,31,25.3,2.8,6.9,0.405,0.3,1.1,0.257,2,2.7,0.75,1.6,2.6,1.2,2.8,4,1,0.5,0.1,7.9
Damarcus Harrison,CLEM,31,24.3,2.7,7.2,0.374,1.3,3.7,0.348,1.3,1.9,0.69,1.5,2.1,0.4,2.5,2.9,1.2,0.6,0.2,7.9
David Taylor,PAC,31,24.8,2.7,7.2,0.379,1.5,4.2,0.359,0.9,1.2,0.806,1.4,2,0.4,1.3,1.7,1.5,0.4,0,7.9
Mathieu Kamba,UCA,29,26.8,2.6,5.5,0.475,0,0.3,0.1,2.7,4.5,0.588,2.4,2.7,1.5,2.9,4.4,1.6,0.7,0.5,7.9
Keaton Jackson,SIUE,28,20.3,3.2,5.8,0.558,0,0,0,1.4,2.4,0.597,1.6,3.5,2.7,3.3,6,0.5,0.3,2.1,7.9
JaQuail Townser,JSU,26,28.3,2.8,7.7,0.36,0.8,2.7,0.3,1.6,2.1,0.745,2.5,2.7,0.4,2.2,2.5,3.3,1.3,0.2,7.9
Chris Cokley,UAB,36,17.2,3.3,6.1,0.541,0,0,0,1.3,2,0.662,1,1.6,2,2.6,4.7,0.5,0.7,0.7,7.9
Joe De Ciman,CSU,34,27.7,2.5,6.3,0.399,1.3,3.5,0.381,1.6,1.9,0.857,1,2.6,0.5,2.9,3.3,1.6,0.5,0.6,7.9
Aaron Wheeler,CSU,31,31,3.3,6.9,0.481,0,0.4,0,1.3,2.4,0.52,1.6,2,2.5,2.7,5.2,2.4,1.1,0.6,7.9
Cedrick Bowen,CSU,31,23.7,3.3,5.4,0.62,0,0,0,1.3,1.9,0.65,0.8,1.7,2.5,1.8,4.3,0.6,0.6,0.5,7.9
Omari Grier,BU,30,22.7,2.5,6.5,0.378,1.1,3.6,0.318,1.8,2.3,0.786,1.2,1.2,0.4,1.4,1.8,0.9,0.4,0,7.9
"Troy Holston, Jr.",USF,29,23.1,2.5,7.6,0.333,1.3,4.3,0.31,1.5,2.1,0.71,1,2,0.7,1.9,2.6,0.7,0.6,0.2,7.9
Manu Lecomte,UM,38,22.4,2.4,5.6,0.43,1.4,3,0.456,1.7,1.9,0.877,1.1,1.5,0.3,1.1,1.4,1.8,0.5,0,7.9
Romone Saunders,WC,27,23,2.6,6.9,0.38,1.1,3.2,0.337,1.6,2.1,0.737,1.2,2.2,1.4,2.7,4.1,1.5,0.9,0,7.9
Anthlon Bell,U of A,36,18.3,2.6,7.1,0.37,1.8,5.1,0.351,0.8,1.1,0.707,0.9,1.7,0.3,0.8,1.2,1.4,0.6,0.1,7.9
Kelvin Amayo,IC,35,24.6,3,6,0.498,0.1,0.6,0.19,1.8,3.5,0.504,2.1,2.9,1.8,3.2,5,2.7,1,0.4,7.9
John Gillon,CSU,34,20.8,1.8,4.9,0.363,1,2.5,0.395,3.3,4.1,0.794,1.2,1.4,0.1,1.5,1.6,3.2,0.4,0.1,7.9
Josh Cunningham,BU,33,30.3,2.9,6.7,0.434,0.5,1.9,0.234,1.6,2.8,0.57,1.5,1.8,2.6,4.9,7.5,0.5,1,0.4,7.9
L.J. Peak,GU,33,25.3,2.8,7,0.394,0.5,2.1,0.246,1.8,2.6,0.701,1.3,2,0.7,1.5,2.3,1,0.8,0.4,7.9
James Reid,UALR,31,23.4,2.5,6.3,0.392,1.7,4.8,0.347,1.3,1.7,0.769,0.7,2.1,0.3,2.2,2.5,1.4,0.5,0,7.9
Dominique McKoy,DUQ,30,23.8,3.5,6.5,0.544,0,0,0,0.8,2.2,0.369,1.1,2.1,1.7,4.6,6.2,1,0.6,0.5,7.9
Dallas Gary,CSU,29,18.9,2.4,6.5,0.372,0.5,2.1,0.23,2.6,3.6,0.718,1.7,1.5,0.4,2.6,3,0.7,0.3,0.3,7.9
Spencer Parker,BGSU,33,24.9,2.7,6.5,0.407,0.5,1.8,0.267,2,2.8,0.728,1.3,2.3,1.1,2.6,3.7,0.9,0.6,0.1,7.8
Curtis Diamond,GSU,31,24.8,2.7,7.7,0.347,1.2,4.5,0.261,1.3,2.4,0.554,1.3,2,0.7,2.4,3.1,1,0.6,0.2,7.8
Staphon Blair,UCF,30,24.9,3.2,5.2,0.609,0,0,0,1.5,2.7,0.556,1.1,2.4,2,3.1,5.2,0.1,0.3,1.3,7.8
Jibri Bryan,MER,35,29.7,2.5,7,0.365,1.3,4.4,0.286,1.5,1.9,0.776,1.3,2.6,0.8,3.7,4.5,1.3,1.4,0.2,7.8
Jake Wiegand,UIC,34,20.2,2.8,6.6,0.418,0.1,0.6,0.227,2.1,3,0.716,1.3,2.3,2,3.1,5.2,0.2,0.4,0.1,7.8
Geoff Beans,FU,27,21.4,2.2,6.2,0.357,1.7,5,0.338,1.7,2,0.849,0.5,2.5,0.3,1.9,2.2,0.4,0.4,0.2,7.8
Jerome Garrison,GCU,32,26.5,2.7,5.7,0.478,0.6,2,0.292,1.8,2.8,0.633,1,2.6,1.1,2.2,3.3,1.2,0.4,0.3,7.8
Olaf Schaftenaar,OSU,31,30,2.6,6.6,0.397,1.5,4,0.376,1.1,1.3,0.805,1.4,1.9,0.8,2.5,3.3,1.6,0.5,0.3,7.8
Kameron Woods,BU,34,31.3,2.7,5.3,0.506,0,0,0,2.4,3.7,0.659,1.2,2,3,6.9,9.9,1.1,1.2,0.9,7.8
Gary Clark,UC,34,27.8,3.2,6.2,0.524,0,0.1,0,1.3,2.1,0.625,1.1,1.6,2.8,4.5,7.2,1.7,1,1.3,7.8
William Powell,SEA,34,28.6,2.8,5.5,0.513,0,0,0,2.1,3.5,0.619,2.2,2.7,2.6,3.9,6.4,2,0.5,0.4,7.8
Andrew Nicholas,MU,29,25.9,2.8,7.7,0.362,1.5,4.3,0.347,0.7,1,0.7,1,2.6,0.8,2.6,3.3,1.4,0.8,0.4,7.8
Devin Brooks,CU,33,23,2.5,7.2,0.35,0.5,2.1,0.243,2.2,3.1,0.733,2.3,1.4,1.4,3.6,5,3.1,1,0.1,7.8
Tre Burnette,USD,33,20.3,3.3,7.9,0.423,0.6,2,0.284,0.5,1.2,0.439,1.4,2.8,2,4,5.9,0.8,1.3,0.5,7.8
Winston Grays,JMU,32,27.6,2.8,6.7,0.416,1.1,3.2,0.346,1.1,1.6,0.673,1.5,1.3,1,2.4,3.4,1.8,1.2,0.2,7.8
Hayden Graham,AF,30,23.8,3.2,6.8,0.468,0.4,2.1,0.172,1,1.5,0.667,1.3,2.1,1.4,2.9,4.3,1.3,0.5,0.2,7.8
Kasey Wilson,UCF,29,23.4,2.7,6.5,0.415,0.9,2.8,0.329,1.4,2.1,0.677,1.4,2.5,1.3,3.6,4.9,1,0.4,0.6,7.8
Daniel Fowler,FU,33,29.7,2.8,6.2,0.461,0.7,2.1,0.324,1.4,2.2,0.622,2.4,2.2,0.9,3.2,4,2.5,1.2,0.3,7.8
Xavier Cooks,WIN,32,25.8,3,5.7,0.536,0.1,0.5,0.188,1.6,2.6,0.614,1.8,2.5,1.8,4.2,6.1,1.5,0.8,1.5,7.8
Bishop Mency,RU,32,29.2,2.5,7.2,0.352,1.8,5.4,0.341,0.8,1.3,0.643,1.7,2.6,0.8,2.4,3.2,1.1,0.5,0.2,7.8
Parker Kelly,EWU,34,31.1,2.3,5.9,0.386,1.9,4.4,0.436,1.2,1.6,0.792,0.4,1.8,0.3,2.3,2.6,1.1,0.3,0.3,7.7
Johnathan Motley,BU,34,21.5,2.9,7.1,0.417,0.1,0.4,0.2,1.8,2.8,0.625,1.6,2.9,2.2,2,4.2,0.7,0.4,1.4,7.7
Christopher Anderson,USD,30,32.4,2.6,7,0.371,1,3.1,0.319,1.5,2.5,0.605,2.8,2.5,0.5,2.4,2.9,6.6,1.9,0.1,7.7
Trayvon Palmer,CSU,30,24.5,2.9,6.2,0.465,0.8,1.9,0.411,1.2,1.7,0.673,1.8,2.8,1.8,3,4.8,0.7,0.8,0.6,7.7
Tyrel Hunt,ASU,30,20.9,2.9,6.1,0.47,0.1,0.2,0.5,1.9,2.9,0.655,0.9,2.2,1,2.2,3.1,0.4,0.5,0.5,7.7
Ahmad Starks,U of I,33,24.1,2.8,8,0.343,1.5,4.5,0.327,0.8,0.9,0.833,1.1,1.5,0.2,1.4,1.6,2.2,0.7,0.1,7.7
Miles Wright,DART,29,21,2.8,6.6,0.424,0.9,2.7,0.346,1.2,1.9,0.648,0.9,1.9,1.1,1.7,2.9,0.3,1.4,0.1,7.7
Jordyn Martin,NAU,36,29,3.3,5.9,0.554,0,0,0,1.2,1.8,0.656,0.9,3.2,3.6,4.1,7.7,0.8,0.4,0.4,7.7
Rashun Davis,RU,32,23.1,2.7,6.8,0.394,0.4,1.9,0.197,2,2.7,0.733,2.4,1.7,0.3,1.9,2.2,3.5,1.2,0,7.7
Kyndahl Hill,WSU,30,26.7,2.4,5.2,0.462,0.6,1.7,0.333,2.3,3,0.769,1.6,3,1.3,3.8,5.1,0.8,0.6,0.8,7.7
Wesley Davis,TSU,29,28.8,2.8,7.1,0.398,0.7,2.7,0.266,1.3,1.9,0.691,1.5,2.6,0.8,2.4,3.2,2,1.9,0.2,7.7
Michael Messer,SIUE,28,21.6,3,6.5,0.459,0.9,2.1,0.407,0.8,1.3,0.622,1.3,2.6,1.2,1.9,3.1,0.8,0.6,0.1,7.7
Darreon Reddick,TSU,31,27.2,2.6,6.6,0.4,0.7,1.6,0.449,1.7,2.4,0.693,2,2.7,0.6,3,3.6,1.4,0.7,0.1,7.7
Ethan Montalvo,TSU,31,21.4,2.4,6.7,0.349,1.6,5.2,0.315,1.3,1.6,0.804,1.2,1.5,0.1,1.2,1.3,1.4,0.6,0.1,7.7
Jaylin Airington,CSUB,33,27.9,2.5,6.1,0.403,0.6,1.8,0.328,2.2,2.8,0.772,1.2,3,1.4,2.2,3.6,1.8,0.7,0.2,7.7
J.J. Panoske,UWM,30,20.8,2.9,6.3,0.453,0.7,2.1,0.344,1.2,1.4,0.857,1.4,2.1,1,2.7,3.7,0.8,0.3,1,7.7
Gabriel Aguirre,PAC,24,24.8,2.8,5.6,0.5,0,0,0,2.1,3.8,0.556,1.4,2.2,1.2,2.7,3.9,0.8,0.2,0.2,7.7
Nate Buss,UNI,35,17.5,2.7,5.7,0.47,1.1,2.8,0.408,1.1,1.4,0.8,0.6,1.6,0.7,2,2.7,0.1,0.1,0.4,7.7
Eric Garcia,WC,32,26.9,2.1,4.9,0.43,1,2.8,0.36,2.4,3.2,0.755,1.3,1.3,0.2,1.8,2,2.5,0.6,0,7.7
Steve Frankoski,COM,26,22,2.7,6.5,0.417,1.8,4.3,0.414,0.5,0.5,0.929,0.7,1.4,0.2,1.7,1.8,0.6,0.3,0.2,7.7
Mikey Thompson,BSU,31,24.3,2.1,5.9,0.363,0.5,1.5,0.311,2.9,3.8,0.778,1.5,1.3,0.5,1.9,2.3,1.8,0.5,0,7.6
Ben Dillard,UALR,31,25.2,2.3,6.5,0.35,1.1,4,0.274,2,2.5,0.818,0.9,1.8,0.5,1.1,1.6,1.5,0.5,0.1,7.6
Jaqawn Raymond,MTSU,36,30.2,2.3,6.3,0.367,1.2,3.4,0.344,1.9,2.2,0.827,2.1,2.1,0.3,2.8,3.1,2.1,1,0.2,7.6
Kay Jawara,NCCU,33,33.6,2.7,6.1,0.443,0.7,1.9,0.359,1.5,2.2,0.708,1.7,2.7,1,5.4,6.4,2.3,1.1,0.7,7.6
Darion Atkins,UVA,33,23.9,3.4,6.7,0.511,0,0,0,0.8,1.5,0.52,1.1,2,2.2,3.8,6,0.7,0.8,1.1,7.6
Stevie Taylor,OU,30,25.3,2.5,7.5,0.329,0.7,3.2,0.227,2,2.7,0.728,1.7,1.7,0.3,2.3,2.6,2.7,1.2,0.1,7.6
Ollie Jackson,SFU,32,24.4,2.6,6.2,0.42,1.6,4.1,0.389,0.8,1.2,0.641,1.4,2,0.4,2.3,2.8,1.2,0.8,0.4,7.6
Kevin Vannatta,UNCA,29,26,2.4,5.1,0.477,1,2.5,0.389,1.8,2.5,0.708,1.4,1.2,0.8,2.8,3.6,2.5,1,0,7.6
Lester Medford,BU,34,29.6,2.6,6.6,0.393,1.4,3.6,0.385,1.1,1.7,0.621,1.7,2.4,0.3,1.1,1.4,3.1,1.5,0.1,7.6
Mike Hughes,GSU,31,30.3,2.6,6,0.432,1,3.1,0.312,1.5,2.2,0.676,1.4,1.9,1.6,3.3,4.9,2.3,1.3,0.2,7.6
Landry Nnoko,CLEM,31,24.3,3.1,6,0.508,0,0,0,1.5,2.3,0.657,1.5,3.2,2.3,3.1,5.4,0.7,0.2,2,7.6
Angel Rivera,STET,31,24.2,2.3,5.1,0.456,1.1,2.8,0.398,1.8,2.7,0.679,1.6,1.9,0.4,2,2.4,3.9,0.5,0,7.6
Jaylen Bond,TEM,35,26.8,3.3,7.5,0.445,0.3,1.3,0.213,0.6,1.7,0.361,1,3,3.3,4.6,7.9,0.9,1.4,0.7,7.6
Alandise Harris,U of A,35,21.4,2.7,5.8,0.475,0.3,0.9,0.281,1.9,2.6,0.722,1.2,2.1,1.1,2.2,3.3,1.5,0.8,1,7.6
Wes Washpun,UNI,35,21.9,2.5,5.1,0.486,0.4,1.1,0.395,2.3,3.3,0.681,1.9,1.8,0.2,2.3,2.5,2.6,1,0.5,7.6
Bira Seck,U of I,30,23.4,3.2,6.1,0.527,0,0,1,1.1,1.7,0.66,1.8,3.4,2,4.7,6.7,1,0.5,0.3,7.6
Hakeem Baxter,UAB,36,26.1,2.2,6,0.377,0.4,1.8,0.231,2.7,3.4,0.793,1.6,2,0.4,2.6,3,1.5,0.8,0.3,7.6
Derrell Taylor,JSU,26,22.8,2.7,5.1,0.519,0,0,0,2.3,3,0.756,1.2,2.6,2.2,2.6,4.8,0.6,1,0.2,7.6
Zedric Sadler,RU,33,24.3,2.7,6.5,0.413,0.9,2.6,0.356,1.3,1.9,0.672,1.2,1.8,0.6,2.3,2.9,1.9,1.3,0.2,7.6
Deshon Taylor,UMKC,33,23.1,2.4,5.9,0.408,1.2,3.2,0.394,1.5,1.8,0.803,1.2,1.9,0.5,1.5,2,1.3,0.9,0.1,7.6
Kevin Ware,GSU,35,28.6,2.8,6.5,0.438,0.4,1.4,0.292,1.5,2.1,0.707,1.4,1.9,0.6,2.5,3.1,2.4,1.7,0.3,7.6
Terrance Syon,UNO,28,23.4,2.9,5.6,0.522,0,0,0,1.7,3,0.565,1.9,3.4,2.4,3.3,5.7,0.5,0.6,0.4,7.6
Mason Archie II,IUPUI,30,24.7,2.7,6.9,0.385,1.1,3.5,0.314,1.1,1.5,0.739,1.6,2,0.6,1.1,1.7,1.2,0.7,0,7.6
Sebastian Saiz,UM,34,23.2,3.1,5.3,0.578,0,0,0,1.4,2.2,0.645,0.8,2.9,1.9,3.5,5.5,0.3,0.6,1,7.6
Landon Atterberry,LIU,27,20,2.9,7.1,0.406,0.7,2.1,0.339,1.1,1.6,0.69,0.9,2.1,1.6,2.9,4.4,0.4,0.4,0.5,7.6
"Craig Bowman, Jr.",FAMU,29,25.8,2.3,7.2,0.324,0.4,1.9,0.232,2.4,3.4,0.7,2.4,2,0.4,2.1,2.6,2,1.2,0.1,7.6
Kareem Storey,MSU,31,30,2.4,6.2,0.391,0.8,2.2,0.362,1.9,2.3,0.843,2.5,2.3,0.5,1.6,2.1,4.5,1.4,0.1,7.5
Billy Reader,MSU,31,23.2,3.2,6.7,0.478,0,0,0,1.1,1.9,0.576,1.2,2.5,2.4,2.5,4.8,1,0.5,0.9,7.5
Jordan Fouse,UWGB,33,32.1,3.1,6.2,0.498,0.3,1.3,0.233,1.1,2.2,0.514,1.7,2.8,2.2,4.8,7.1,3.7,1.9,1.1,7.5
Justin Goldsborough,LU,30,23.4,3.1,5.3,0.581,0,0,0,1.3,2.2,0.606,1.6,2.6,1.9,3.8,5.8,0.6,0.4,1.3,7.5
Adam Wing,UE,30,27.5,2.8,5.3,0.522,0.3,0.7,0.409,1.7,2.1,0.81,1.9,2.4,0.8,2.9,3.8,1.9,0.9,0.2,7.5
Matt Townsend,YALE,30,27.6,3.2,6.1,0.527,0,0.2,0.143,1.1,1.8,0.623,1.4,2.2,1.6,2.1,3.7,1.5,0.4,0.2,7.5
Daniel Grieves,SELU,30,25.4,2.6,5.9,0.446,0.8,2.6,0.325,1.4,2.3,0.632,1.9,3.1,1.5,3,4.5,1,1,0.3,7.5
Cedrick Williams,UNCW,32,27,3,6.2,0.482,0.1,0.5,0.2,1.4,2.5,0.575,1.1,3.2,2.7,3.5,6.2,0.7,1,1.3,7.5
Rashad Ray,TU,34,26.9,2.1,6.2,0.335,1.2,3.3,0.357,2.2,2.7,0.804,1.2,1.7,0.3,2.6,2.8,2.9,1,0,7.5
Amric Fields,TCU,29,18.5,2.9,6,0.474,0.5,1.6,0.298,1.3,2.8,0.463,0.9,1.7,1,2.6,3.6,0.8,0.3,0.7,7.5
Spike Albrecht,UM,31,32,2.5,6.2,0.404,1.1,3.1,0.365,1.4,1.5,0.913,1.3,1.6,0.1,2.2,2.3,3.9,0.9,0,7.5
Cornelius Hudson,WF,31,21.9,2.4,6.6,0.358,1.5,4.6,0.319,1.3,1.8,0.719,1.3,1.9,0.7,2.4,3.1,1.1,0.9,0.2,7.5
Frank Williams,UMKC,33,26.7,2.8,7.3,0.376,1.5,4.3,0.343,0.5,0.7,0.708,0.8,0.8,0.3,2.3,2.6,1.3,0.7,0.3,7.5
Jonathan Holton,WVU,35,21.5,2.9,6.3,0.452,0.4,1.8,0.203,1.4,2.2,0.658,1.5,3.4,3,2.9,5.9,1.2,1.2,0.8,7.5
Justin Gordon,WC,35,21.2,3,5.5,0.547,0,0,1,1.5,2.7,0.542,1.5,2.7,1.9,2.1,4,1.3,0.5,0.5,7.5
Darryl Palmer,SCSU,30,27,3,7.2,0.415,0,0.4,0.091,1.5,2.5,0.587,0.8,2.5,2.1,4.6,6.7,0.8,0.5,2.2,7.5
Mislav Brzoja,UE,32,24.7,2.6,6.2,0.415,0.7,2.3,0.293,1.6,2.2,0.754,2.2,2.1,1.1,3.3,4.5,2.6,0.9,0.2,7.5
Ricky Kreklow,CU,32,24.5,2.4,5.5,0.429,1.3,3.5,0.381,1.4,2,0.714,1.4,2.4,1.1,2.1,3.1,1.5,0.8,0.2,7.5
Ahman Fells,UIC,33,22.8,3,5.7,0.524,0.9,2.2,0.392,0.7,1,0.688,0.6,2.2,1.3,2.5,3.8,0.5,0.9,0.3,7.5
Justin Massey,FAU,29,25.3,2.4,5.7,0.418,1.3,3.2,0.404,1.4,2,0.695,1,2,0.3,2.7,3,1.3,0.6,0.1,7.5
J.C. Hampton,LIP,29,26.1,2.8,8.2,0.335,1,3.9,0.248,1,1.4,0.725,1.5,2.1,0.4,2.5,2.9,3.1,0.8,0.1,7.5
Deon Mitchell,UNI,35,20.6,2.5,6,0.411,0.8,1.9,0.439,1.7,2.4,0.706,1.7,0.8,0.2,1.8,2,2.5,1,0.1,7.5
Shane McLaughlin,BU,31,36.7,2.7,6.7,0.401,0.5,1.7,0.327,1.5,2.4,0.649,2.7,2,0.5,3.3,3.8,4.8,0.9,0,7.5
Marco Banegas-Flores,UML,27,27.7,2.3,6.1,0.378,1.1,3,0.378,1.7,2.1,0.793,2,1.9,0.3,2.2,2.5,1.9,1.9,0,7.4
M.J. Rhett,UM,34,22.2,3.2,5.6,0.573,0,0,0,1,1.3,0.75,1.1,2.3,1.7,2.9,4.6,0.5,0.2,0.5,7.4
Deontae Hawkins,ISU,25,22.4,2.8,7.4,0.38,1.2,3.7,0.323,0.6,0.8,0.762,0.9,1.8,1.3,4,5.2,0.8,0.4,0.4,7.4
Adjehi Baru,C of C,32,26.1,2.8,6,0.476,0,0,0,1.8,3.2,0.538,1.5,3.2,2.2,4.1,6.3,0.8,0.6,0.6,7.4
Yuta Watanabe,GW,35,22.5,2.5,6.4,0.384,1.1,3.2,0.348,1.4,1.7,0.831,0.7,2.1,0.8,2.7,3.5,0.6,0.4,0.6,7.4
Junior Etou,RU,31,29.6,2.6,6.7,0.391,0.7,2.4,0.311,1.5,2.2,0.662,1.2,1.8,1.5,5.2,6.6,0.6,0.4,0.4,7.4
Chris Martin,MSMU,24,22.5,2.8,7.9,0.36,1.2,4.1,0.293,0.5,0.7,0.812,0.8,1.1,0.4,2.1,2.5,0.8,0.6,0,7.4
Tyler Rawson,SUU,29,17.1,2.7,5.6,0.481,0.4,1.2,0.324,1.7,2.4,0.676,1.3,2.3,1,3.1,4.1,0.8,0.4,1.2,7.4
Mike Gesell,UI,34,25.5,2.9,7,0.408,0.5,1.8,0.267,1.2,1.8,0.689,1.8,1.7,0.4,1.6,1.9,4,1,0.1,7.4
Josh Kozinski,CMU,32,17.6,2.4,6.3,0.376,2.3,6.2,0.374,0.3,0.5,0.733,0.2,1.2,0.3,1,1.3,0.3,0.4,0,7.4
Daiquan Walker,UCF,30,23.4,2.8,7,0.393,1.2,3.2,0.385,0.6,0.9,0.731,1.6,1.5,0.2,1.6,1.8,1.8,0.7,0.3,7.4
Sean O'Brien,SIU,33,27.5,2.8,6.2,0.442,0.3,1.1,0.314,1.5,2.3,0.662,1.9,2.4,1.2,3.8,4.9,1.6,0.9,0.7,7.4
Mo Alie-Cox,VCU,36,26,2.8,4.7,0.594,0,0,0,1.8,2.9,0.604,1.1,2.1,3.1,2.6,5.7,0.8,0.6,1.9,7.4
Travis Souza,UCI,34,25.9,2.3,5,0.462,2,4.3,0.462,0.8,1,0.848,1,0.9,0.4,2.6,3,1.5,0.8,0.1,7.4
Shawn Johnson,UIW,29,24.1,2.3,5.2,0.447,0.9,2.4,0.38,1.8,2.6,0.716,1,2.6,0.8,3.6,4.4,0.8,1.1,0.9,7.4
Casey Oliverson,SUU,29,21.3,3.4,5.5,0.613,0,0,0,0.6,1.4,0.429,1.1,2.2,1.4,2.7,4.1,0.4,0.4,0.3,7.4
LeRon Barnes,U of H,32,33.8,2.6,6.2,0.412,0.8,2.6,0.325,1.4,2,0.714,1.2,2.7,2.1,4.3,6.4,1.3,0.8,0.7,7.4
Barrington Stevens III,USA,33,33.6,2.7,7.3,0.369,1.3,3.6,0.35,0.7,1,0.719,1.6,2.1,0.5,2.3,2.8,3.2,0.5,0.1,7.4
Khufu Najee,IUPUI,22,23.6,2.9,6.5,0.444,0.3,1,0.273,1.3,1.6,0.8,1.7,2,0.9,2.2,3.1,1.2,0.7,0.2,7.4
Jabari Sandifer,WIU,28,29.4,2.6,7.2,0.358,0.8,2.5,0.3,1.5,2.4,0.603,2.2,2.6,0.2,2.8,3,4.2,0.9,0.2,7.4
Marcel Smith,HBU,28,22,2.5,6,0.425,1.3,3.2,0.396,1,1.2,0.824,0.6,1.4,0.4,0.9,1.3,1.9,0.6,0,7.4
Karonn Davis,NU,29,30.6,2.3,6.8,0.34,1.2,3.7,0.324,1.5,2,0.759,1.1,2.4,0.6,2.2,2.8,2.8,0.6,0.1,7.3
Toddrick Gotcher,TTU,32,24.2,2.2,6,0.377,1.3,3.5,0.375,1.5,2.2,0.681,1,1.8,0.8,1.8,2.7,1.5,0.8,0.4,7.3
Tonnie Collier,TSU,33,15.8,2.2,5.3,0.417,1.1,3.3,0.339,1.8,2.3,0.776,1,1.4,0.8,1.9,2.8,0.3,0.2,0.1,7.3
Aaron Calixte,UM,30,31.9,2.8,7,0.402,0.6,2.4,0.264,1.1,1.3,0.825,2.8,2.4,0.6,2,2.7,3.4,0.5,0.1,7.3
Ryan Badowski,LONG,34,22.1,2.3,5.9,0.386,1.8,4.7,0.384,0.9,1.3,0.727,0.8,2.1,0.4,2,2.4,0.5,0.6,0.1,7.3
Reggie Arceneaux,WRST,31,26.5,2.6,7.4,0.357,1.4,4.3,0.328,0.6,0.8,0.731,1,1.1,0.2,1.4,1.6,2.1,0.7,0,7.3
"Eric Cooper, Jr.",UNR,31,23.7,2.4,7.9,0.298,1.2,4.8,0.257,1.4,1.8,0.782,1.6,1.4,0.6,1.5,2.2,1.4,0.8,0,7.3
Roland Nyama,SB,35,24.5,2.4,6,0.403,1.2,3,0.39,1.3,1.9,0.692,1.4,1.9,1.1,2.5,3.6,1.5,0.8,0.6,7.3
Rodell Wigginton,UB,32,22.3,2.8,6.5,0.428,0.4,1.5,0.245,1.4,2.4,0.579,1,1.8,1.5,2.8,4.3,0.9,0.8,0.5,7.3
Mike Crawford,SLU,32,19,2.4,5.2,0.464,0.8,2.1,0.379,1.7,2.2,0.797,1,1.5,0.5,1.2,1.6,1,0.3,0,7.3
Byron Hawkins,TU,32,19.2,2.3,6.8,0.338,0.8,2.9,0.29,1.8,2.5,0.747,1.4,2,0.4,1.5,1.9,1.5,0.3,0.1,7.3
Brett Wishon,LIP,29,24.1,2.4,6.7,0.359,1.8,5.2,0.349,0.7,0.9,0.76,1.5,1.9,0.8,2.8,3.6,2.1,0.4,0.3,7.3
Kelton Ford,TU,29,25.7,2.2,6.3,0.355,0.7,2.9,0.241,2.1,3.4,0.62,2.2,2.5,0.1,2.2,2.3,2.3,1.8,0.1,7.3
"Daxter Miles, Jr.",WVU,35,20.5,2.7,6.5,0.408,1.2,3.3,0.357,0.8,1.5,0.528,0.7,2.5,1.1,1.1,2.3,1,1.1,0.1,7.3
Willie Clayton,CHAR,32,22.7,3,5.3,0.568,0,0,0,1.3,3.4,0.38,2.1,2.9,3.1,3.2,6.2,0.5,0.6,0.3,7.3
Ryan Majerle,GCU,32,24.1,2.4,5.5,0.443,1.4,3.8,0.38,1,1.2,0.816,0.6,1.7,1.2,2,3.1,0.7,0.2,0.1,7.3
Tyler Les,UCD,32,24.1,2.2,4.7,0.457,2,4.3,0.468,0.9,1,0.938,0.9,1.5,0.2,1.4,1.6,1.5,0.3,0,7.3
Willie Moore,MU,32,20.8,2.3,5.6,0.419,1,2.8,0.375,1.6,2.2,0.725,1.8,2.6,0.3,2.4,2.8,1.1,1.5,0.1,7.3
Rosco Allen,SU,33,26.4,2.5,6.5,0.381,1.2,3.2,0.362,1.2,1.7,0.691,1.1,2.3,1,3.3,4.4,1.2,0.5,0.4,7.3
Godwin Okonji,LMU,30,27.5,2.5,6.1,0.408,0,0,0,2.3,3.5,0.654,1.7,2.9,3,2.6,5.6,1.1,1.3,0.3,7.3
Marquel Curtis,TU,34,27.4,2.7,6,0.451,0.6,1.9,0.288,1.3,1.9,0.698,1.8,1.6,0.9,2.4,3.3,1.5,0.6,0.1,7.3
Dan Kimasa,UTRGV,31,27.7,2.6,6.4,0.414,0,0,0,2,3.3,0.598,1,2.4,1.8,4.7,6.5,0.6,0.5,1.4,7.3
Jeremiah Jones,DUQ,31,29.8,2.5,6.9,0.366,0.6,2.2,0.299,1.6,2.5,0.645,2,1.9,1.7,2.9,4.5,3.3,0.5,0.2,7.3
Ryan Oliver,SC,31,24.1,2.4,5.6,0.423,1.3,3.6,0.351,1.2,1.6,0.76,1,2.2,0.7,2.2,2.9,1.4,1.1,0.1,7.3
Jajuan Johnson,MU,31,21.7,2.7,7.3,0.373,0.5,2.4,0.219,1.3,1.8,0.745,1.6,1.1,0.5,2.1,2.6,1.8,1.1,0.4,7.3
Blake Simmons,UE,36,30,2.6,5.5,0.462,0.8,2.4,0.333,1.3,1.6,0.828,1.2,1.5,0.4,1.4,1.8,2.3,0.7,0.2,7.2
