Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Ty Dalton,HBU,24,20.4,2.9,5.6,0.511,0.5,1.5,0.361,1.7,2.3,0.745,1.5,1.8,1.4,2.6,4,1.8,0.7,0.1,8
Jonathan Mitchell,DESU,31,22,2.7,7.6,0.353,0.6,2.5,0.256,2,3.1,0.639,1.8,2,2.1,3.1,5.2,0.9,1,0.2,8
Devante Jackson,GSU,33,19.3,2.6,6.1,0.431,0.2,0.6,0.35,2.5,3.7,0.686,1.7,2.2,1.2,2.6,3.8,1.1,0.3,0.4,8
Kyson Rawls,MSU,30,20.3,2.2,6.6,0.33,1.5,4.9,0.311,2.1,2.6,0.821,1.2,1.9,0.3,1.4,1.7,1.3,0.8,0,8
Dainan Swoope,ELON,5,23.4,2.6,6,0.433,1.6,3.6,0.444,1.2,1.6,0.75,1.8,2,0.2,1.2,1.4,2.2,0.4,0,8
Demetrius Troy,UNCG,36,27.8,2.8,7.9,0.36,1.2,3.6,0.321,1.1,1.4,0.788,1.9,1.2,0.6,2.2,2.8,3.9,1.4,0.1,8
Quinn Taylor,USU,35,25.1,3.1,6.1,0.507,0.6,1.9,0.303,1.2,1.8,0.672,1.3,2.5,2.5,3.7,6.2,2.1,0.6,0.6,8
Mladen Armus,ETSU,33,23.9,3.2,6,0.523,0,0.3,0.1,1.6,3.1,0.535,2.3,2.8,2.7,5,7.7,1.4,0.9,1,8
Radshad Davis,UTA,33,23.1,2.9,5.6,0.511,0.6,1.9,0.323,1.6,2.1,0.779,1.7,2.4,1.5,4,5.5,1.3,0.7,0.3,8
Raul Frias,LIU,32,18.9,2.7,6.2,0.432,2.1,5.1,0.409,0.5,0.6,0.842,0.6,1.2,0.3,2.3,2.7,0.3,0.9,0.4,8
Troy Green,UNO,32,23.7,2.9,7.1,0.416,0.2,0.8,0.222,1.9,2.8,0.693,2.2,2.6,0.5,1.9,2.5,2.7,1.5,0.3,8
Cameron Shelton,NAU,30,27.5,2.4,6.1,0.386,0.4,1.4,0.317,2.8,3.8,0.743,1.7,2.4,1,3.1,4.1,2.5,1.2,0.2,8
Isaiah Livers,UM,35,22.6,2.8,5.7,0.487,1.5,3.5,0.426,0.9,1.2,0.78,0.7,1.7,0.7,3.2,3.9,0.7,0.7,0.5,7.9
Marvin Cannon,WSU,32,21.5,2.2,5.2,0.436,0.6,1.7,0.333,2.9,3.4,0.844,1.2,1.6,1.1,2.3,3.4,0.6,0.5,0.7,7.9
Ryan Kreklow,MSU,32,27.5,2.5,5.8,0.43,1.7,4,0.414,1.3,1.7,0.774,1.8,2.7,0.2,2.8,3,1.2,1.1,0.3,7.9
Bryan Urrutia,UMES,30,32.8,2.8,7.2,0.386,0.5,1.8,0.264,1.9,3,0.652,3.1,2.8,0.4,3.3,3.7,5.4,1.7,0.1,7.9
Darian Adams,TU,30,29.7,2.6,7.3,0.361,1.1,3.7,0.286,1.6,1.9,0.842,1.7,2.2,0.6,2.4,3,3.3,0.9,0.2,7.9
Eli Scott,LMU,27,24.2,3,5.9,0.519,0.1,0.2,0.5,1.7,2.7,0.635,1.5,2,1.6,3.3,4.8,2.5,0.6,0.4,7.9
Kenny Goins,MSU,39,30.3,2.8,6.9,0.405,1.4,4.2,0.344,0.9,1.2,0.729,1.5,2.1,2.2,6.8,8.9,2.3,0.7,1.3,7.9
Garrison Brooks,UNC,36,23,3.2,5.6,0.574,0,0,0,1.5,2.3,0.639,0.8,2.9,2.3,3.4,5.6,1.2,0.6,0.5,7.9
Nate Reuvers,UW,34,22.9,3.1,6.9,0.449,0.9,2.5,0.381,0.8,1.2,0.634,0.9,2.4,1.2,2.7,3.9,1,0.3,1.8,7.9
Brevin Galloway,C of C,33,25.2,3,6.8,0.44,1.5,4.4,0.352,0.3,0.6,0.55,0.7,1.5,0.7,1.7,2.4,0.9,1.2,0.1,7.9
Christian Williams,ISU,23,30.7,2.6,7.1,0.368,0.5,1.3,0.379,2.2,2.7,0.82,1.8,1.6,1,4.5,5.5,2.8,1.5,0.3,7.9
Jared Stutzman,ISU,30,27.4,2.5,6.1,0.41,1.5,4.1,0.361,1.4,1.7,0.84,0.9,1.2,0.2,2.5,2.7,1.5,0.5,0.2,7.9
Azar Swain,YALE,30,19.9,2.6,6.2,0.427,1.8,4.4,0.409,0.8,1,0.774,1.2,1.6,0.3,2.6,2.9,1.1,0.3,0.1,7.9
Wesley Harris,WVU,22,25.2,2.4,6.3,0.384,0.9,2.8,0.323,2.1,3.1,0.691,1.5,2.7,1.5,3,4.5,0.8,0.7,0.4,7.9
Kavell Bigby-Williams,LSU,35,21.2,3.2,5.1,0.617,0,0,0,1.5,2.6,0.576,0.8,2.9,2.9,3.8,6.7,0.5,0.3,1.9,7.9
Jordan Hunter,SMC,34,23.3,3.2,5.5,0.588,0,0,0,1.4,2.3,0.61,1.1,3,2.4,4.3,6.7,1,0.7,1.4,7.9
Jaylen Shead,TSU,34,28.4,2.7,6.1,0.444,0.5,1.7,0.316,1.9,2.9,0.67,2.1,2.7,0.5,3.8,4.3,4.8,1.2,0.2,7.9
Deion Lavender,VAL,33,28.8,3,6,0.505,0.3,1.1,0.257,1.5,2,0.758,2,0.9,0.5,4.5,5,3.7,0.9,0.1,7.8
"Rod Melton, Jr.",FAMU,13,19.8,2.7,5.8,0.461,1.4,2.5,0.545,1.1,1.7,0.636,1.8,1.4,0.7,1.5,2.2,1.1,0.8,0.1,7.8
Raheem Solomon,NU,32,18.6,2.5,6.4,0.383,1.6,4.1,0.382,1.3,1.7,0.811,1.3,2,0.8,1.5,2.2,0.7,0.4,0.2,7.8
K.C. Ndefo,SPC,31,27.3,2.8,6.4,0.437,0.2,0.9,0.222,2.1,3.2,0.657,2.1,3.1,1.3,3.7,5,0.9,0.9,1.8,7.8
Matt Neufeld,UCD,30,16.3,3.1,5.7,0.547,0,0,0,1.6,2.5,0.645,1.4,2.9,1,2,3,0.3,0.4,0.6,7.8
Malek Green,MSU,33,21.3,3.2,6,0.528,0.3,0.9,0.29,1.2,1.8,0.672,0.7,1.8,1.4,3.8,5.2,0.3,0.5,0.5,7.8
Emmanuel Toney,TAMU-CC,32,28.9,2.7,6.8,0.388,1,2.9,0.348,1.5,2.2,0.676,2.2,1.7,0.6,2.9,3.4,3.4,1.2,0.1,7.8
Quinn Taylor,SPC,32,31.3,2.7,6.2,0.439,0.3,1.4,0.217,2.1,2.8,0.733,1.4,2.9,1.8,3.8,5.6,1.3,0.8,0.2,7.8
Nick Guadarrama,UNH,26,24.5,2.8,6.2,0.453,1.1,2.7,0.406,1.1,2.3,0.483,1.6,2.3,1.3,4,5.3,1.5,0.9,0.3,7.8
Delshon Strickland,CSU,26,23.3,3,7.2,0.412,0.9,3.2,0.274,1,1.4,0.703,1.4,2,0.4,2.2,2.6,0.7,0.5,0.2,7.8
Collins Joseph,SST,31,20.1,2.5,6.8,0.374,1.6,4.7,0.338,1.1,1.7,0.66,1.5,1.2,0.6,1.6,2.2,2.2,0.8,0,7.8
Ron Harper,RU,31,22.3,2.8,6.9,0.413,1,3.5,0.278,1.2,1.7,0.679,0.9,2.4,0.5,2.6,3.1,1.1,0.6,0.5,7.8
John Knight III,USU,10,17.7,2.7,6.7,0.403,0.1,0.2,0.5,2.3,3.6,0.639,1.5,1.7,0.6,3.3,3.9,1.2,1.2,0.5,7.8
Naz Bohannon,YSU,29,29.1,3.3,7,0.468,0.2,0.7,0.238,1.1,1.7,0.62,2.2,2.6,3.4,4.9,8.3,3,0.8,0.2,7.8
Jordan Harris,UGA,29,19.9,2.6,5.3,0.487,0.8,1.8,0.415,1.9,2.2,0.844,1.8,1.9,1,2.7,3.6,1.5,1.1,0.5,7.8
Ty Jones,CSU,33,21.5,3.2,6.4,0.495,0.3,0.9,0.345,1.2,1.4,0.83,1.4,1.5,1.8,2.3,4.1,1.5,0.5,0.3,7.8
"David-Lee Jones, Jr.",GSU,33,22.7,2.7,6,0.449,1.2,3,0.398,1.2,1.8,0.678,1.2,2.2,0.3,1.7,2,1.8,1,0.2,7.8
Joshua Webster,MSU,32,32.1,2.7,6.5,0.415,0.4,1.5,0.255,2,2.6,0.774,1.7,1.9,0.7,2.6,3.2,5.1,1.1,0.7,7.8
Tavian Dunn-Martin,DUQ,32,20.8,2.2,6.1,0.364,1.5,4.3,0.343,1.9,2.1,0.882,1.7,1.5,0.2,1.1,1.4,2.5,0.9,0,7.8
Mike Watkins,PSU,27,20.8,3.3,5.8,0.561,0,0,0,1.3,2.8,0.447,1.2,2.3,2.2,5.2,7.4,0.5,0.6,1.5,7.8
Tripp Davis,TSU,30,23.9,2.5,5.4,0.469,1.2,3.2,0.381,1.5,2.1,0.71,0.9,2.3,0.3,2.7,3,1.2,1.5,0.1,7.8
Trevelin Queen,NMSU,25,15.2,3,6.3,0.475,1.1,3.2,0.35,0.6,1,0.615,0.7,1.3,1.3,1.6,2.9,1.7,1,0.8,7.8
Ryan Jones,UML,25,23.8,2.8,6.6,0.416,1.1,3.4,0.318,1.2,1.6,0.725,1.8,1.6,0.4,2.2,2.6,2.8,0.7,0.4,7.8
Damion Rosser,UNO,33,27.9,3,6.2,0.49,0.1,0.5,0.2,1.6,2.6,0.609,2.4,2.6,1.7,2.4,4.1,2.6,1.4,0.8,7.8
Darius McGhee,LIB,36,21.3,2.8,7.2,0.384,1.7,5.3,0.319,0.6,0.6,0.909,0.5,1.1,0.3,2.4,2.7,1.1,0.9,0.2,7.8
Devonte Campbell,ALB,32,28,2.4,6.1,0.388,0.9,2.3,0.373,2.1,2.9,0.731,1.2,2.2,1.5,3.2,4.8,0.9,0.8,0.2,7.8
Jibreel Faulkner,CAN,32,19.3,3,6.2,0.492,1,2.8,0.375,0.7,0.9,0.7,0.7,1.3,1,1.7,2.8,0.8,0.5,0.2,7.8
Payton Youngblood,UNA,4,26.2,2,5.5,0.364,0.8,1.8,0.429,3,3.8,0.8,2,1.5,1,2,3,1.2,1.2,0.2,7.8
Tyler Reynolds,MAN,31,19.4,2.7,6.4,0.421,1.9,4.9,0.386,0.5,0.5,0.882,0.8,1,0.2,2.5,2.7,0.7,0.5,0.1,7.7
Dave Beatty,LU,31,25.8,2.7,7.4,0.364,1.1,3.6,0.295,1.3,1.6,0.804,1.4,2.9,0.2,2.6,2.8,1.5,0.7,0.5,7.7
Javon Pickett,MU,31,26.1,3,8.3,0.366,1.1,3.4,0.314,0.6,1.2,0.528,1.5,2.4,1.1,2.3,3.3,1.5,0.7,0.1,7.7
Trae Berhow,UNI,34,26.5,2.6,6.2,0.419,1.4,3.6,0.402,1.1,1.5,0.76,1.1,2.6,1.1,5,6.1,0.6,0.4,0.1,7.7
Both Gach,U of U,30,20.1,2.6,5.4,0.472,1,3.2,0.316,1.6,1.9,0.857,1.7,1.3,0.5,1.5,2.1,2.1,0.5,0.1,7.7
Ahmed Ismail,IUPUI,33,18.2,2.9,4.9,0.59,0.1,0.2,0.667,1.8,2.7,0.685,1.7,2.8,2,3.2,5.2,0.8,0.1,0.6,7.7
Tobi Ewuosho,ASU,29,22.8,2.5,6.2,0.408,0.2,1.2,0.206,2.4,3.7,0.664,1.8,2.4,1.6,3,4.6,0.7,1.2,0.4,7.7
Paul Thomas,UTEP,29,27.1,2.9,7.1,0.408,1.2,3.6,0.34,0.7,1.3,0.538,1.8,3.2,1.4,3.8,5.2,1.3,0.4,0.3,7.7
Giovanni De Nicolao,UTSA,32,31.6,2.9,7.6,0.379,0.7,2.5,0.284,1.2,1.9,0.656,2.1,3.2,0.7,3.8,4.5,3.7,1.4,0.2,7.7
Travis Washington,UVU,35,23.4,2.5,5.8,0.433,0.7,1.7,0.397,2,2.9,0.703,3,2.5,0.1,2,2.2,3.9,1,0,7.7
Jeremiah Bell,UAB,35,26,2.7,6.9,0.394,1.3,3.7,0.336,1,1.5,0.667,1.3,1.6,0.3,2.1,2.4,1.9,0.5,0.1,7.7
D.J. McCall,IUPUI,33,28.7,2.8,6.3,0.45,0.3,0.9,0.3,1.7,2.6,0.663,1.9,2.1,2.1,3.8,6,2.1,1.4,0.2,7.7
Tyrik Armstrong,TSU,36,20.9,2.7,6.5,0.415,0.8,2.3,0.366,1.5,1.8,0.815,1.4,1.4,0.6,1.4,2,3.1,1.4,0.1,7.7
Yor Anei,OSU,32,23.5,3.1,5,0.616,0,0,0,1.6,2.4,0.641,1.5,3.2,1.8,3,4.8,0.7,0.3,2.7,7.7
Jalen Ray,HOF,35,23.2,2.4,6.1,0.393,1.5,3.7,0.392,1.4,1.7,0.82,0.7,1.9,0.4,1.9,2.2,1.1,0.7,0.1,7.7
John Jones,TSU,38,19.9,2.5,6.7,0.375,1.6,4.6,0.347,1.1,1.3,0.854,1.5,1.2,0.4,1,1.4,1.5,0.4,0,7.7
Derrick Bruce,TSU,25,19.6,2.3,6.6,0.349,1,4,0.26,2,2.3,0.862,1.5,2.1,0.2,1.4,1.6,1.9,1,0.2,7.7
Kylor Kelley,OSU,31,23.5,3.2,4.9,0.654,0,0,0,1.2,2,0.613,1,2.3,1.5,3.4,5,0.4,0.3,3.4,7.7
Ty Rowell,CBU,31,22.8,2.5,5.9,0.418,1.8,4.5,0.396,1,1.2,0.838,1,1.5,0.3,1.5,1.7,0.8,0.4,0,7.7
Malik Williams,U of L,34,18.2,2.5,6,0.42,0.8,2.6,0.318,1.8,2.6,0.701,0.9,2.5,1.9,4.3,6.1,0.3,0.3,1.1,7.7
Ashton Hagans,UK,37,28.5,2.7,5.8,0.467,0.4,1.4,0.275,1.9,2.5,0.761,2.5,2,0.6,2,2.6,4.3,1.6,0.1,7.7
Jake Wojcik,RICH,33,30,2.4,6.7,0.353,2,5.4,0.363,1,1.2,0.821,0.7,2.3,0.5,2.9,3.5,1.5,1.2,0.2,7.7
Kelvin Robinson,EKU,30,23.7,3,6.8,0.434,0.2,1.1,0.206,1.5,2.5,0.608,1.9,2.7,1.1,2.9,4.1,3.3,1.2,0.1,7.7
Keyshawn Evans,ISU,33,29.7,2.5,7.5,0.335,1.7,5,0.333,1,1.3,0.762,1.8,2.1,0.1,1.7,1.8,2,0.4,0.1,7.7
Derryck Thornton,USC,32,27.8,3,7.8,0.382,0.6,2,0.286,1.1,1.7,0.66,2,1.9,0.4,2.3,2.8,4.3,1.2,0.1,7.7
Jalen Harris,U of A,34,30.8,2.5,7.3,0.341,0.2,2,0.116,2.4,3.5,0.689,1.9,2.2,0.5,2.4,2.9,5.4,1.1,0.2,7.6
Curtis Holland III,HP,25,26.2,2.6,6.9,0.384,1.2,3.6,0.337,1.2,1.5,0.784,1.6,2,0.5,2.1,2.6,1.2,0.8,0.3,7.6
Jules Bernard,UCLA,33,17.2,2.5,5.3,0.469,0.7,1.9,0.371,2,2.7,0.739,1.5,2.1,0.8,2.3,3.1,0.8,0.5,0.1,7.6
K.J. Byers,LBSU,30,22.3,2.9,6.5,0.444,0.5,1.9,0.286,1.3,2,0.639,2,2.4,1.7,4.4,6.1,0.9,1,1.1,7.6
David Syfax,MSU,30,21.4,2.5,6.8,0.368,0.4,1.2,0.343,2.2,3.3,0.684,1.2,2.5,1.8,2.8,4.6,0.5,0.8,0.6,7.6
Connor Kern,CIT,29,24.3,2.5,5.9,0.424,1.7,4.4,0.386,0.9,1.1,0.839,1,1.3,0.6,2.3,2.9,0.7,0.6,0.1,7.6
Austen Awosika,CSUF,34,29.5,2.7,6,0.449,0.4,1,0.353,1.9,3,0.618,2.1,2.1,0.7,4.1,4.8,3.5,1.4,0.5,7.6
Ajay Sanders,CCU,34,27.3,2.5,6.5,0.389,1.6,4.4,0.353,1,1.4,0.694,1.2,2.3,1.4,3.1,4.6,1.1,0.7,0.1,7.6
Elijah Cuffee,LIB,36,26.7,2.6,5.8,0.449,1.6,3.7,0.421,0.9,1,0.865,1.3,2.4,0.2,1.8,2,1.9,0.7,0.5,7.6
Anthony Smith,MSU,5,18,2.6,4.8,0.542,0,0,0,2.4,3.4,0.706,1,2.8,3.2,1.8,5,0.8,0,1.6,7.6
K.J. Williams,MSU,32,18.2,3.5,5,0.698,0,0.2,0.2,0.6,1.2,0.526,0.7,1.9,1.8,2.9,4.7,0.5,0.6,0.6,7.6
Karl Gamble,MTSU,32,24.5,2.9,6.9,0.423,0.5,1.4,0.37,1.2,2.2,0.58,1.3,2.5,2.6,3.7,6.3,0.6,0.7,0.4,7.6
Rade Kukobat,EIU,32,24.3,2.7,6.5,0.411,0.5,1.7,0.315,1.8,2.5,0.691,1.3,2.5,2,2.7,4.8,0.8,0.5,0.9,7.6
Callum McRae,UCR,32,18.8,3.1,5.5,0.554,0,0,0,1.5,2.3,0.644,2.2,1.8,1.5,3.3,4.8,1,0.2,0.3,7.6
Luther Muhammad,OSU,34,26.6,2.4,6.5,0.374,1.1,2.8,0.375,1.6,2.2,0.757,1.4,2,0.5,2.2,2.7,1.7,0.9,0.1,7.6
Deniz Celen,SFC,33,21.5,3.4,6.6,0.516,0.4,1.7,0.246,0.4,0.7,0.545,1.3,2.7,1.6,3.7,5.4,1.5,0.5,0.9,7.6
David Skara,CLEM,33,31.2,2.7,5.8,0.468,1,2.8,0.363,1.2,1.6,0.722,1.2,2.1,1.1,3.1,4.2,1.5,0.7,0.5,7.6
Chad Andrews-Fulton,CSU,33,25.5,2.6,5.8,0.451,0.4,1.2,0.359,1.9,3.1,0.614,2.4,2.9,2.5,4.1,6.5,1.6,0.5,0.5,7.6
Joey Brunk,BU,33,18.5,2.9,4.7,0.617,0,0.1,0.333,1.8,2.8,0.648,1,1.5,1.4,2.2,3.6,1,0.2,0.2,7.6
Dondre Duffus,BCU,30,22.4,2.3,5.2,0.449,0.5,1.3,0.35,2.4,3.8,0.635,2,1.9,0.2,1.6,1.8,2.4,1.3,0.1,7.6
Feron Hunt,SMU,32,23.5,3.1,5.5,0.554,0.2,1,0.25,1.2,1.7,0.691,1.5,2,1.9,4.5,6.4,0.7,0.8,0.9,7.6
K.J. Davis,,29,27.2,2.7,8.5,0.317,1.5,5.3,0.288,0.7,1,0.655,1,2.8,0.7,3.4,4.1,1,0.9,1,7.6
Anthony Townes,PAC,32,23.9,2.9,5.8,0.5,0,0,0,1.7,2.5,0.696,1.3,2.8,2.1,3.3,5.4,0.2,0.7,0.3,7.5
Christopher Joyce,AF,32,21.4,2.6,6.6,0.4,1.1,3.2,0.35,1.2,1.7,0.685,1,1.7,0.4,2.9,3.3,1.6,0.3,0.2,7.5
Charles Jackson,UAPB,32,23.4,2.3,6.2,0.372,1.8,4.7,0.384,1.1,1.3,0.833,1.8,2,0.4,2.6,3,1.6,0.6,0.4,7.5
Danny Dixon,UMKC,32,19.7,2.8,6.2,0.452,0.2,0.5,0.467,1.8,2.4,0.718,1.1,2.3,1.1,2.5,3.6,0.4,0.4,0.2,7.5
Osun Osunniyi,STBN,34,27.2,3.1,5.4,0.571,0,0,0,1.4,2,0.667,0.9,2.9,2.9,4.6,7.6,0.8,0.5,2.7,7.5
Christian Barrett,LU,27,19.1,2.3,4.2,0.549,0,0.1,0.5,2.9,4.1,0.696,1.4,2.1,3,4.4,7.4,0.7,0.4,0.2,7.5
Milos Supica,CHAR,29,22.5,2.9,5.5,0.525,0,0,0,1.7,2.5,0.685,2.1,2.8,1.1,3.6,4.7,1,0.6,0.5,7.5
Gabe McGlothan,SEMO,31,21.6,3,6.6,0.456,0.7,1.9,0.35,0.8,1.4,0.605,1.3,3.2,1.9,4.3,6.2,0.9,0.6,0.6,7.5
Isaiah Lamb,MAR,31,24.5,2.6,6.1,0.421,1.1,3.1,0.365,1.2,2,0.623,0.9,2.1,1.3,3.4,4.7,0.8,0.8,0.2,7.5
Oscar Frayer,GCU,33,25.8,2.8,6.5,0.425,1.3,3.8,0.339,0.7,1.3,0.535,1,2.1,1.2,3.2,4.4,1.1,0.9,0.8,7.5
"James Baker, Jr.",MSU,33,25.4,2.8,6.1,0.453,1,2.5,0.393,1,1.5,0.647,0.9,2.7,1.2,3.4,4.6,0.4,0.2,1.7,7.5
Jay Estime',UNCW,33,23.8,2.7,6.7,0.398,1.6,4.5,0.356,0.6,0.8,0.704,1.2,1.9,0.7,1.8,2.5,1.5,0.4,0,7.5
M.J. Walker,FSU,35,25.9,2.4,7.1,0.34,1.3,3.8,0.328,1.4,1.8,0.778,1.9,2.6,0.4,1.8,2.2,1.6,0.8,0.2,7.5
Axel Mpoyo,GSU,34,22.1,3,5.2,0.567,0.7,1.6,0.472,0.8,1.4,0.571,1.4,2.5,1.8,3.7,5.5,0.5,0.6,0.6,7.5
Luke McDonnell,UNI,34,22.9,2.6,5.2,0.511,0.5,1.1,0.421,1.7,2.7,0.634,1.4,2.9,1.9,2.5,4.4,1.9,0.6,0.5,7.5
Joe Quintana,LMU,32,25.1,2.3,6.1,0.378,1.4,3.9,0.368,1.4,1.7,0.836,1,2,0.5,1.9,2.5,1.7,1.5,0.2,7.5
Au'Diese Toney,PITT,32,25.2,2.5,6.9,0.36,0.5,2.2,0.246,2,3,0.663,1.1,1.9,1.9,3.7,5.6,0.5,0.7,0.1,7.5
Spencer Haldeman,UNI,34,21.7,2.1,5.9,0.367,1.5,4.2,0.354,1.7,2,0.866,0.9,1.5,0.1,1.9,2,1.1,0.7,0.1,7.5
Keon Clergeot,UMass,32,22.2,2.3,5.7,0.414,1,2.5,0.383,1.8,2.3,0.787,1.2,2,0.3,1.6,1.9,1.8,0.5,0.1,7.5
"Ronald Jackson, Jr.",NC A&T,31,20.7,2.5,4.7,0.545,0.3,0.7,0.348,2.1,2.9,0.742,1.2,2,1.9,2.8,4.6,0.6,0.7,0.4,7.5
Scott Blakney,U of I,31,23.8,3,5.2,0.571,0,0.1,0,1.5,2.2,0.696,1.3,3.6,1.7,3,4.7,0.7,0.2,0.4,7.5
Leo Goodman,STET,31,21.4,2.7,7.3,0.372,1.3,3.8,0.328,0.8,1.4,0.595,0.8,1.4,1,2,2.9,0.9,0.3,0.1,7.5
Kosta Jankovic,KENN,29,23.6,2.8,7.6,0.368,0.8,2.2,0.359,1.1,1.5,0.727,2,1.5,0.9,3.1,4,1.5,0.3,0.1,7.5
Dom Welch,STBN,25,29.1,2.6,6.8,0.388,1.7,4.8,0.361,0.5,1,0.5,1.4,1.6,1.2,3.2,4.4,1.4,0.6,0.5,7.5
Ryan Schwieger,PRIN,23,20,2.5,5.3,0.472,0.8,2.1,0.367,1.7,2,0.844,1.4,1.7,0.4,2.1,2.5,1.3,0.4,0.2,7.5
Nojel Eastern,PU,36,28.2,2.8,5.7,0.495,0,0.1,0,1.8,2.8,0.65,1.4,2.4,1.9,3.7,5.5,2.5,1.1,0.3,7.5
Tommy Burton,CCU,34,18.2,2.6,5.2,0.489,0,0.2,0,2.4,3.4,0.69,1.5,3.1,1.9,2.1,4.1,0.7,0.9,0.5,7.5
James Dickey,UNCG,30,24.4,3,6.1,0.497,0,0.2,0.143,1.4,2.8,0.488,1.9,3.2,2.7,5.3,8,1.2,1.3,1.8,7.5
Bryce Washington,PENN,30,20.8,2.4,5.8,0.411,1.7,4.3,0.398,1,1.2,0.829,1,1.5,0.7,2.3,3,0.5,0.4,0.2,7.5
Troy Baxter,FGC,30,19.6,2.8,6.9,0.409,1,3.4,0.284,0.8,1.2,0.676,2,2.3,0.8,2.1,2.9,1.1,0.3,1.1,7.5
Connor Vanover,Cal,28,17.5,3,6.3,0.469,1,2.7,0.355,0.6,0.9,0.667,0.6,1.4,0.8,2.2,3,0.2,0.2,1.2,7.5
JoJo Zamora,NMSU,35,15.4,2.6,6.3,0.416,1.3,3.6,0.376,0.9,1.2,0.732,0.9,1.2,0.5,1.1,1.6,0.9,0.3,0.1,7.5
Dragan Elkaz,UCR,33,27,2.4,5.7,0.418,2,4.5,0.433,0.7,0.9,0.767,0.8,1.8,0.1,1.6,1.8,0.8,0.6,0.1,7.5
Jalen Adaway,MU,31,24.9,2.9,5.8,0.503,0.5,1.4,0.349,1.1,1.7,0.642,0.6,1.5,0.9,4.1,5,0.7,0.3,0.2,7.5
Tristin Walley,ASU,32,24.8,2.2,6,0.363,0.7,2.3,0.284,2.4,3.4,0.713,1,2.5,2,3.5,5.6,1.3,0.5,0.6,7.4
Andy Brown,FU,26,21.6,2.5,5.7,0.432,1.7,4,0.41,0.8,1.1,0.786,1.1,1.5,0.6,2.1,2.7,1.2,0.8,0.2,7.4
Mamadi Diakite,UVA,38,21.8,3.2,5.8,0.55,0.1,0.4,0.294,0.9,1.3,0.7,0.9,2.1,1.5,2.9,4.4,0.3,0.4,1.7,7.4
Courtney Alexander II,TTU,31,28.8,2.5,6,0.414,0,0,0,2.5,4.6,0.531,3,2.7,2.4,5.9,8.3,2,1.4,0.7,7.4
Kevin Samuel,TCU,37,24.5,3.3,4.9,0.665,0,0,0,0.9,2,0.438,1.4,2.8,2.8,4.2,7,0.6,0.6,2.1,7.4
Justin Minaya,USC,5,25.6,3,6.6,0.455,0.4,3,0.133,1,1.4,0.714,0.8,3.6,2,3.6,5.6,1.6,0.6,0.4,7.4
Jordan Schakel,SDSU,28,23.3,2.2,5,0.447,1.6,3.8,0.415,1.3,1.6,0.841,0.5,3,0.8,2.9,3.6,1.1,0.8,0.1,7.4
Davonta Jordan,UB,36,26.4,3.1,6.4,0.481,0.8,2.5,0.333,0.4,1.3,0.292,2.4,2.7,0.7,2.5,3.2,3.6,1.5,0.4,7.4
Kyle Alexander,UT,37,23.8,2.9,4.8,0.616,0.1,0.2,0.429,1.4,2.1,0.658,1.2,2.7,2.6,4.1,6.7,0.5,0.5,1.7,7.4
Robert McCoy,PSU,32,21.9,2.5,6.4,0.392,0.7,2.8,0.244,1.7,2.8,0.614,1.3,2.7,2.3,3.5,5.8,0.9,1,0.6,7.4
Jonathan Sanks,CAN,32,22.1,2.4,6.4,0.379,1.5,4.6,0.336,1,1.5,0.66,0.9,2.6,0.3,2.1,2.4,1.2,0.4,0.1,7.4
Mustapha Traore,MU,35,23.6,3,5.9,0.507,0,0,0,1.4,2.2,0.615,1.5,2.1,1.9,3.4,5.3,0.9,0.7,0.4,7.4
"Victor Bailey, Jr.",UO,37,19.1,2.5,6,0.413,1.3,3.2,0.398,1.1,1.2,0.911,0.8,1.1,0.4,1.6,2,0.9,0.6,0,7.4
Ahmed Ali,WSU,32,21.2,2.4,6.4,0.373,1.4,4.3,0.326,1.2,1.4,0.826,1.2,2.2,0.6,1.3,1.8,2.9,0.7,0,7.3
Kawanise Wilkins,WMY,32,23.2,2.6,6.2,0.417,0.4,1.8,0.22,1.8,2.4,0.737,1.8,2.9,1.4,3.3,4.7,1.6,0.5,0.1,7.3
Chancellor Barnard,BU,33,30.4,3.1,4.8,0.652,0,0,1,1.1,2.3,0.467,1.4,2.9,2.3,4.2,6.4,0.7,0.6,1.5,7.3
Jarred Reuter,GMU,33,18.5,2.8,5.9,0.467,0,0,0,1.8,2.7,0.667,1.4,1.5,1.3,2.9,4.2,1.5,0.3,0.2,7.3
David Knudsen,MAR,31,20.3,2.6,6,0.433,1.5,3.9,0.393,0.5,0.6,0.895,0.7,1.3,0.5,2.1,2.5,1,0.6,0.1,7.3
"Antoine Smith, Jr.",UIW,31,22.5,2.6,5.8,0.453,1.1,3,0.366,0.9,1.2,0.806,1.3,2.6,0.8,2.5,3.3,0.5,0.3,0.3,7.3
Lonnie Grayson,USMA,28,17.1,2.5,6.9,0.368,1.4,4.5,0.315,0.8,1.1,0.719,0.8,1.7,0.2,2.5,2.6,0.8,0.9,0,7.3
Hayden Brown,CIT,22,19.9,2.9,5.9,0.496,0.7,2.4,0.302,0.8,1,0.773,1.3,3.1,2.1,3,5,0.9,1,0.4,7.3
