Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Haanif Cheatham,MU,33,29.5,4,8.1,0.489,0.9,2.3,0.387,3,3.7,0.82,2.7,2,0.4,3,3.4,2.2,1.1,0,11.8
Chris Martin,SST,32,27.2,3.7,10.1,0.368,2.2,6.6,0.333,2.2,2.9,0.763,1.5,1.8,0.1,2.6,2.8,1.8,0.7,0.1,11.8
Xavier Rathan-Mayes,FSU,33,29.3,4,9.7,0.408,1.2,4.2,0.285,2.7,3.5,0.774,2.5,2.1,0.4,2.4,2.8,4.4,1,0,11.8
Tanner Samson,ELON,32,28,3.4,8.3,0.408,2.6,7,0.368,2.4,3.1,0.78,1,2.6,0.6,3.7,4.2,2.2,1,0.5,11.8
Luke Kennard,DUKE,36,26.7,3.9,9.3,0.421,1.5,4.8,0.32,2.4,2.8,0.889,0.8,1.9,1,2.6,3.6,1.5,0.9,0.2,11.8
Willie Conner,UB,35,29,3.8,8.3,0.457,1.4,4,0.343,2.8,3.9,0.733,1.4,2.2,0.7,1.6,2.3,1.1,0.9,0.3,11.8
Nana Foulland,BU,31,26.4,4.6,8.5,0.536,0,0,0,2.6,5.3,0.497,2.1,2.6,2.3,4.6,6.9,0.8,0.5,1.4,11.8
Malachi Alexander,HC,35,32.8,3.9,8.4,0.471,1.4,3.3,0.439,2.5,3.9,0.632,1.7,2.6,1.7,4,5.6,2.8,0.9,0.1,11.8
Zak Irvin,UM,35,32.8,4.5,11,0.407,1.4,4.6,0.298,1.4,2.2,0.658,1.9,1.1,0.5,4,4.5,3.1,0.8,0,11.8
Erik Thomas,UNO,29,22.8,4.3,7.7,0.556,0,0.1,0,3.2,4.6,0.699,1.6,2,2.7,4.2,6.9,1.5,0.9,0.4,11.8
Keita Bates-Diop,OSU,33,31.5,4.3,9.4,0.453,1.1,3.4,0.324,2.1,2.7,0.787,1.4,1.8,1.5,4.9,6.4,1.1,0.7,1.2,11.8
Justin Bibbs,VT,35,32.5,4.2,8.9,0.469,2.2,4.8,0.45,1.2,1.7,0.729,1.1,1.5,0.4,3,3.3,1,0.4,0,11.7
Ervin Mitchell,GSU,27,24.3,4,9.1,0.441,1,3.2,0.302,2.8,4.1,0.67,1.2,2.1,0.7,3.3,4,1.2,0.9,0.3,11.7
Ricky Tarrant,UM,34,29.6,3.1,8.6,0.357,1.3,4.2,0.312,4.3,5.4,0.793,1.5,2.5,0.4,2.3,2.7,3.2,1.4,0,11.7
Sebastian Saiz,UM,26,28.5,4.4,9,0.491,0.1,0.4,0.2,2.8,4.3,0.652,1.3,3,3,5.7,8.7,0.7,0.9,1.1,11.7
Malcolm Brooks,CSUF,26,22.5,4,9.3,0.424,1.6,4.3,0.369,2.2,2.9,0.773,1.2,1.5,0.3,1,1.3,1.1,0.4,0,11.7
Tilman Dunbar,USNA,33,31.3,3.6,8.8,0.411,0.7,1.6,0.407,3.8,5.2,0.727,2.5,2.2,0.5,2.3,2.8,3.8,1,0,11.7
Brandon Peel,CCSU,29,29.7,4.5,10.1,0.442,0,0.1,0,2.8,3.6,0.777,1.9,2.4,3.1,6.1,9.1,2,0.7,1.3,11.7
Steven Cook,PRIN,29,27.7,4.3,9.4,0.454,1.6,4.6,0.356,1.6,2.1,0.75,1.3,1.4,1.2,2.9,4.1,1.7,1.1,0.7,11.7
Jae'sean Tate,OSU,28,29,4.8,9.2,0.521,0.5,1.4,0.35,1.6,3,0.518,1.6,3,2,4.4,6.4,1.5,1.2,0.3,11.7
Kahlil Thomas,RU,33,27.5,4.6,8.2,0.565,0,0.1,0.25,2.5,4.2,0.587,1.7,2.3,2.8,5.2,8,0.8,0.4,0.7,11.7
Jon Davis,CHAR,33,32.2,4.1,9.5,0.431,0.9,2.5,0.357,2.6,3.5,0.735,2.6,2.2,0.6,2.2,2.8,4.7,1.2,0.2,11.7
Damiyne Durham,CSUB,32,22.1,4.1,10.9,0.379,2.8,7.8,0.356,0.7,1.1,0.618,0.9,1,0.6,2.7,3.3,0.7,1,0.1,11.7
Darnell Harris,MTSU,35,26.6,3.9,9.6,0.411,1.7,4.2,0.397,2.1,3.3,0.641,1.3,2.6,1.4,2.7,4,1.2,0.5,0.7,11.7
Stephon Jelks,MER,34,29,4.1,9.4,0.431,1.4,4,0.356,2.1,2.7,0.785,1.5,2.4,2.4,5.9,8.4,1.9,0.9,0.3,11.7
Scoochie Smith,DAY,33,31.2,3.7,8.4,0.439,1.4,3.7,0.382,2.8,4.3,0.667,1.9,1.9,0.5,2.9,3.5,4.3,1.3,0.2,11.7
Ike Smith,GSU,30,25.5,3.8,10.2,0.376,1.5,4.6,0.331,2.5,3.5,0.698,1.8,2,1.2,3.6,4.8,1.1,0.9,0.4,11.7
Austin Nehls,CCSU,29,35.3,3.5,9.4,0.374,2.4,6.4,0.382,2.2,2.8,0.778,1.8,2.2,1.2,2.6,3.8,1.6,0.6,0.2,11.7
Diante Baldwin,UNCG,34,33.2,4.2,10.3,0.413,0.6,2.1,0.314,2.5,3.8,0.662,2.3,2.5,1.6,3.4,4.9,5,1.5,0.4,11.6
Gabe McCray,SCSU,34,25.1,4.4,9,0.489,0.6,1.6,0.382,2.2,3.5,0.625,1.5,2.7,1.6,3.2,4.9,1,0.7,0,11.6
Julian Jacobs,USC,31,31,4.2,8.8,0.471,0.5,1.5,0.326,2.8,4,0.704,2.7,2.5,1,3.9,4.9,5.4,1.2,0.4,11.6
Jordan Murphy,U of M,31,26.5,4.4,9.5,0.461,0.3,1.3,0.22,2.6,4.3,0.612,1.8,3.3,2.8,5.2,8,0.7,1,1,11.6
Jarrell Brantley,C of C,31,28.4,4.3,9.3,0.46,0.4,1.3,0.333,2.6,3.7,0.713,2.5,3.2,2.1,5.3,7.3,1.3,1.3,0.5,11.6
"Derrick Walton, Jr.",UM,33,33.6,3.5,9.2,0.377,1.9,4.9,0.387,2.8,3.4,0.812,2,1.9,0.5,4.9,5.5,4.5,1.8,0.1,11.6
Duane Wilson,MU,33,28.5,4,9.3,0.427,1.6,4.7,0.346,2.1,3.2,0.654,2,2.3,0.3,2.3,2.6,2.5,1.3,0.2,11.6
Kevin Ware,GSU,30,35.5,3.8,9.1,0.421,0.7,2.1,0.355,3.2,4.1,0.789,2.6,2.3,0.4,3.4,3.7,3.1,1.2,0.5,11.6
Justin Gordon,WC,32,25.4,4.4,9.1,0.486,0.2,0.5,0.353,2.6,4.4,0.592,2.6,3,1.5,2.6,4.2,2,0.6,0.5,11.6
Devin Cannady,PRIN,29,22,3.4,7.1,0.488,2,4.3,0.46,2.8,3.1,0.889,1.1,2,0.7,1.8,2.5,1.2,1.1,0.2,11.6
Kevaughn Allen,UF,36,27.2,3.7,9.3,0.399,1.4,4.5,0.315,2.8,3.2,0.846,1,1.6,0.5,2.2,2.7,1.6,1.1,0.1,11.6
Jordan Tolbert,SMU,30,26.6,4.4,8,0.556,0.1,0.1,0.5,2.7,4.1,0.656,1.3,1.8,3.5,5,8.5,0.8,0.8,0.7,11.6
Isaac Williams,MVSU,35,25.2,4.1,11.1,0.374,1.9,6,0.313,1.4,1.8,0.794,0.8,1.9,0.4,3,3.4,0.9,0.6,0.2,11.6
Michael Buchanan,USCU,31,21.7,4.9,8.7,0.569,0,0,0,1.7,3,0.576,2,2.8,2.4,3.6,6,1.4,0.5,1,11.6
Antino Jackson,AKR,35,27.9,3.9,10.3,0.376,1.9,5.4,0.353,1.9,2.3,0.815,2.2,2.3,0.6,2.6,3.1,3.4,1.1,0,11.6
Malique Trent,TCU,30,28.4,3.9,10,0.389,1.1,4.4,0.252,2.7,4.3,0.625,2.8,3,0.3,2.6,3,2.7,2.1,0.3,11.6
Nick Duncan,BSU,32,31.2,3.7,8.4,0.439,1.9,5.5,0.35,2.2,3,0.758,1.8,3.2,1.1,3.1,4.2,1.8,0.9,0.5,11.6
Four McGlynn,URI,32,33.6,3.2,9.2,0.355,2.4,6.8,0.347,2.7,3.1,0.878,1.4,2.4,0.2,2.2,2.5,1.4,0.6,0.1,11.6
Antonio Green,UTRGV,25,33.5,4.1,10.4,0.395,2.4,6.2,0.381,1,1.4,0.667,1.9,1.9,0.4,3.8,4.2,3,0.6,0.1,11.6
Jake Layman,UMD,36,31.4,3.9,7.8,0.5,1.6,4,0.396,2.2,2.6,0.832,1.7,1.9,1,4.2,5.2,1.1,1.1,1,11.6
Jordan Loveridge,U of U,36,30.8,3.5,8.9,0.392,2.5,6.2,0.404,2.1,2.7,0.792,1.2,2.1,0.4,3.4,3.8,1.7,0.6,0.1,11.6
Joey King,U of M,29,29.4,3.4,8.1,0.421,2,5,0.404,2.7,3,0.886,0.9,2.9,0.9,2.9,3.8,1.3,0.5,0.3,11.6
Ernie Duncan,UVM,31,28,3.7,8.5,0.437,2.6,5.9,0.44,1.5,1.9,0.814,2,1.9,0.4,2.5,3,2.5,0.8,0,11.5
DeAndre Haywood,DESU,30,25.8,4.2,9,0.469,0.6,2,0.3,2.5,4.6,0.536,2.1,2.3,0.8,2.5,3.3,2.4,1.3,0.1,11.5
Kevin Vannatta,UNCA,34,34,3.7,7.3,0.506,1.1,2.9,0.378,3.1,3.9,0.795,1.7,1.8,0.7,3.5,4.2,2.7,1.2,0.1,11.5
Matt Bohannon,UNI,36,35.1,3.8,8.5,0.443,2.6,6.4,0.403,1.4,1.8,0.812,0.7,1.9,0,4.1,4.1,0.9,0.8,0.1,11.5
Isaac White,UML,29,31.4,3.4,7.8,0.436,2.4,5.7,0.427,2.3,2.9,0.795,2.2,2.1,0.2,2.6,2.8,2.4,0.9,0.1,11.5
Derrick Jones,UNLV,30,21.5,4.3,7.3,0.589,0.3,1.3,0.205,2.6,4.4,0.594,1.2,3.1,1.7,2.7,4.5,0.8,0.9,1.3,11.5
Ishmael Lane,NSU,28,25.1,4.3,7.6,0.566,0,0,0,2.9,4.3,0.678,1.6,3.1,2,3.6,5.6,0.6,0.7,1,11.5
Rhett Harrelson,WCU,30,29.4,3.4,8.4,0.399,2.7,6.4,0.42,2.1,2.4,0.849,1.4,1.8,0.4,1.5,1.8,1.9,0.8,0,11.5
Ethan O'Day,UVM,35,28.3,4.8,8.8,0.547,0,0,0,1.9,3.1,0.606,1.8,3.1,1.8,4.5,6.3,1.3,0.6,2,11.5
Caleb Martin,NCST,33,30.5,3.9,10,0.389,2.4,6.6,0.361,1.3,2,0.667,1.5,2.3,0.9,3.7,4.7,1.4,0.9,0.6,11.5
Craig Victor,LSU,25,26.9,4.3,9.5,0.454,0,0.2,0.167,2.8,4.6,0.614,1.2,3.9,2.2,3.4,5.6,0.8,1,0.6,11.5
John Egbunu,UF,34,25.2,4.4,7.4,0.591,0,0,0,2.7,5.1,0.532,1.7,3.2,2.7,3.8,6.5,0.4,0.4,1.4,11.5
Marques Townes,FDU,33,30.6,4.3,8.9,0.478,1.1,3.1,0.34,1.8,2.7,0.693,1.8,1.6,0.9,3,3.9,2.7,1.3,0.1,11.5
Bennie Boatwright,USC,33,24.4,3.7,9.3,0.394,1.8,5.1,0.359,2.3,3.1,0.738,1.4,3.2,1.5,3.7,5.2,1,0.4,0.8,11.5
Kevin Puryear,MU,31,24.7,3.9,8.3,0.465,0.4,1.3,0.317,3.3,3.9,0.836,1.6,1.7,1.3,3.4,4.6,0.4,0.4,0.1,11.5
Quincy McKnight,SHU,27,32.1,4.4,10.2,0.433,0.4,1.5,0.25,2.3,4,0.565,2.8,3.1,1,4.2,5.3,2.5,1.6,0.4,11.4
Marcel Pettway,BU,30,32.2,5,8.4,0.597,0,0,0,1.4,2.8,0.494,1.6,2.4,2.4,4.6,7,1.8,1.1,0.6,11.4
Demonte Flannigan,CSU,30,23.2,4.7,9.8,0.485,0.2,0.7,0.333,1.7,2.6,0.667,1.6,2.4,1.5,3.9,5.4,0.8,0.3,0.9,11.4
Rodney Bullock,PROV,35,32.8,4.1,9.3,0.443,1,2.9,0.337,2.2,3,0.717,1.8,3,2.2,4.6,6.8,1,0.7,1.3,11.4
Reggie McAdams,AKR,35,26.5,3.6,8.4,0.425,2.8,6.8,0.41,1.5,2.1,0.722,0.7,2,1.1,3,4,0.9,0.7,0.3,11.4
Austin Arians,UWM,33,31.2,3.8,9.7,0.396,2.4,6.8,0.353,1.3,1.6,0.846,0.6,1.9,0.8,3.1,3.8,1.3,0.8,0.2,11.4
Craig Ponder,UNCW,33,27,4,9.1,0.443,1.2,3.3,0.364,2.2,3.1,0.689,1.5,3,0.4,2.7,3.1,2.3,1.1,0.2,11.4
Ike Nwamu,UNLV,33,25.1,3.6,9.5,0.381,1.9,5.4,0.346,2.3,3.4,0.681,1.8,2.4,0.6,2.6,3.2,1.7,0.8,0.2,11.4
Alexandru Olah,NU,26,24,4.5,8.5,0.525,0.3,1,0.296,2.2,3.2,0.687,1.2,2.2,1.4,4.2,5.6,1.3,0.2,1.4,11.4
Denton Koon,HOF,34,35.6,4.1,9.5,0.429,1.6,4.5,0.355,1.6,2.4,0.675,1.6,2,1.8,4.8,6.6,1.6,0.6,0.5,11.4
Dakota Slaughter,UTRGV,30,31.1,4,9.1,0.443,1.9,5.1,0.364,1.5,2,0.746,1.6,2.9,0.9,3.4,4.3,2.1,0.5,0.5,11.4
Steve Vasturia,ND,36,36.1,4.1,9.4,0.432,1.2,3.6,0.344,1.9,2.3,0.854,1.9,2.2,0.6,1.9,2.6,3.2,0.8,0.2,11.4
Marquise Moore,GMU,28,32.5,4,10,0.398,0,0.6,0.062,3.4,5,0.679,2.1,2.3,0.9,5.1,6.1,3.1,0.6,0.9,11.4
K.J. Feagin,SCU,31,30.9,4.1,9.3,0.439,1.2,3.5,0.355,1.9,2.4,0.8,2.3,2,0.2,2.3,2.5,3.8,0.6,0.1,11.4
Katin Reinhardt,USC,34,26.9,4.3,9.6,0.442,1.8,4.7,0.373,1.1,1.4,0.783,1.4,1,0.6,2.1,2.8,1.4,1,0.1,11.4
Kasey Shepherd,LA,34,22.9,3.5,8.8,0.403,1.9,5.3,0.35,2.4,2.8,0.883,1.5,1.5,0.5,1.8,2.3,1.8,1.3,0.1,11.4
Malik Newman,MSU,29,27.7,3.8,9.8,0.391,2.1,5.6,0.379,1.6,2.3,0.687,1.9,1.6,0.3,2.5,2.8,2.2,0.4,0.1,11.3
Vince Edwards,PU,35,27.5,4,8.8,0.45,1.3,3.2,0.407,2.1,2.5,0.82,1.7,2.2,1.8,3.5,5.4,2.9,0.5,0.3,11.3
JeQuan Lewis,VCU,36,28.6,3.7,8,0.465,1.2,2.9,0.415,2.7,3.1,0.857,2.6,2.9,0.2,2.3,2.6,5.1,1.6,0,11.3
Allerik Freeman,BU,34,30,3.6,8.7,0.42,1.5,3.9,0.382,2.6,3,0.853,1.3,1.4,0.7,2.7,3.4,1.7,0.8,0,11.3
Trey Kennedy,SUU,25,27.4,3.8,9.9,0.387,1.2,3.7,0.323,2.4,3.2,0.772,2,2.1,0.4,2.3,2.7,2.6,1,0.4,11.3
Devonte' Graham,KU,38,32.6,3.8,8.2,0.46,2,4.5,0.441,1.8,2.4,0.744,1.7,2.1,0.3,3,3.3,3.7,1.4,0.1,11.3
C.J. Massinburg,UB,35,25.3,3.5,7.9,0.447,1.3,3.2,0.389,3,4,0.752,1.4,1.9,1.2,2.9,4.1,1.7,1.1,0.4,11.3
Cole Huff,CU,35,22.2,3.9,8.9,0.434,1.8,4.9,0.363,1.8,2.3,0.79,0.8,2.2,0.6,4.5,5.1,0.6,0.7,0.3,11.3
Chris Hooper,SFC,32,21.3,4.4,7.6,0.578,0,0.1,0,2.5,4.4,0.571,2.4,3,1.9,3.2,5.1,1.5,1,1.3,11.3
Quinton Marshall,CIT,32,25.4,4.3,9.5,0.449,1.6,4.8,0.327,1.2,1.8,0.667,2.1,2.6,0.9,2.9,3.9,1.6,1.3,0.2,11.3
Cazmon Hayes,UD,29,35.2,3.9,10.6,0.365,1.8,6.3,0.288,1.8,2.9,0.614,1.1,1.8,0.8,4.4,5.2,1.3,1,0.3,11.3
Travon Langston,SUU,27,24.9,3.9,8,0.481,0.5,1.8,0.265,3.1,4.3,0.718,2.3,2.6,0.5,4.3,4.8,1.9,0.9,0.1,11.3
Trey Lewis,U of L,31,27.7,3.9,9.4,0.416,1.5,4.2,0.351,2,2.5,0.795,1.7,1.8,0.7,2.7,3.4,2.3,1,0.1,11.3
Que Johnson,WSU,31,25.6,3.9,9.4,0.414,1.4,3.4,0.404,2.1,2.8,0.767,1.4,2.5,0.5,1.9,2.4,1.2,0.5,0.2,11.3
Percy Gibson,OU,35,22.5,4.5,8.4,0.536,0,0.1,0.333,2.2,3.1,0.722,1.3,2.9,2,4.2,6.2,0.7,0.6,1,11.3
Dayon Griffin,LTU,33,29.1,4.2,8.8,0.479,1.7,4.5,0.378,1.2,2.1,0.559,1.4,1.8,0.6,3.6,4.2,1.7,1.4,0.2,11.3
Winston Shepard,SDSU,37,28.8,3.6,9.5,0.386,0.3,1.2,0.217,3.7,5.2,0.706,2.1,1.6,1.7,4.7,6.4,3.1,0.9,0.4,11.3
Joseph Chartouny,FORD,26,32.6,3.2,8.7,0.37,1.3,4.2,0.315,3.5,4.6,0.765,2.9,2.3,0.5,4.8,5.3,6.2,2.2,0.2,11.3
Dylan Osetkowski,TU,34,32.4,4.1,9.5,0.438,0.4,1.3,0.267,2.6,3.9,0.679,2.2,2.2,2.6,5.6,8.3,1.6,1.2,0.5,11.3
Dane Pineau,SMC,35,26.8,5,7.5,0.667,0.1,0.3,0.222,1.3,2.4,0.518,1.2,2.8,2.7,5.3,8.1,1.4,0.8,1.5,11.3
Jeremy Morgan,UNI,36,32.2,3.6,7.3,0.485,1.4,3.4,0.407,2.8,3.4,0.805,1.4,2.4,1.2,4.1,5.2,2.3,1.9,0.9,11.2
Tyler Davis,TAMU,36,22.8,4.2,6.4,0.655,0,0,0,2.9,4.7,0.625,1.6,2.6,2.9,3.3,6.2,0.7,0.6,1.1,11.2
Rasheed Sulaimon,UMD,36,33,3.8,8.2,0.463,1.6,3.8,0.422,2.1,2.8,0.747,1.8,1.4,0.2,3.2,3.5,3.5,1.2,0.1,11.2
Geoff Groselle,CU,35,21.2,4.2,5.9,0.702,0,0,0,2.9,4.1,0.697,1.5,2.9,2.5,3.7,6.1,0.4,0.5,1.3,11.2
Thomas Welsh,UCLA,31,26.8,5.1,8.6,0.59,0,0,0,1.1,1.5,0.756,0.8,2.8,3.2,5.3,8.5,0.5,0.3,1,11.2
John Walton III,TU,31,29.3,3.7,8.3,0.447,0,0.1,0.333,3.8,5.5,0.692,1.9,3,2.8,5.5,8.3,0.8,0.6,0.6,11.2
Marquise Pointer,C of C,31,30.1,3.7,10.6,0.354,1.9,5.7,0.337,1.8,2.5,0.718,2.1,2,0.9,1.5,2.4,2.8,1.2,0,11.2
Kurt Steidl,UVM,36,29.8,3.5,7.9,0.449,1.9,5.2,0.374,2.2,2.8,0.808,1.2,2.4,0.5,4.8,5.3,1.1,1,0.3,11.2
Rico Gathers,BU,32,25.5,4.2,8.1,0.512,0,0,1,2.9,4.6,0.63,1.2,2.4,4,5,9,0.5,0.9,0.8,11.2
Khalil Davis,APSU,36,31.4,3.7,8.7,0.426,0.9,3.3,0.283,2.9,4.2,0.673,2.6,2.8,1.4,2.6,4,2.7,1.2,0.3,11.2
Donte Thomas,ASU,26,31.8,3.4,7.4,0.458,0.2,0.9,0.208,4.2,6.3,0.671,2.9,2.7,0.8,5,5.8,5.6,1.2,0.3,11.2
Kahron Ross,LU,32,34,4,8.9,0.444,0.9,2.4,0.382,2.3,3.4,0.694,2,1.9,0.7,2.1,2.8,6.1,1.4,0.2,11.2
Miles Wright,DART,28,27.6,4,9.8,0.405,1.3,3.8,0.349,1.9,2.8,0.692,1.6,2.4,1.6,2.9,4.4,0.8,1.1,0.4,11.2
Justin Foreman,UCA,28,30,3.7,8.7,0.422,1.2,3.3,0.376,2.6,4.5,0.576,2.1,3.3,1.1,3.8,4.9,1.4,0.8,0.1,11.2
JaQuan Lyle,OSU,35,29.7,3.8,9.6,0.397,0.9,3.5,0.252,2.7,3.8,0.712,3,1.7,0.7,4,4.7,4.2,1,0.3,11.2
Duncan Robinson,UM,36,28.9,3.7,8.1,0.457,2.6,5.9,0.45,1.1,1.2,0.886,1,2.2,0.6,2.9,3.5,1.8,0.6,0.2,11.2
Badou Diagne,CCU,30,27.4,4,8.8,0.449,0.9,3,0.297,2.3,3.3,0.707,1.8,2.8,1.6,5.3,6.9,0.9,0.7,0.9,11.2
Milton Doyle,L-IL,32,28.3,3.8,9.2,0.412,0.9,3,0.316,2.6,3.7,0.709,3.2,3,0.7,3,3.7,3,0.8,0.5,11.2
Tim Quarterman,LSU,33,28.8,3.6,8.6,0.415,1.5,4.2,0.343,2.5,4,0.632,1.6,2.4,1.6,3.1,4.6,3.6,1,0.4,11.2
Connor Boehm,DART,28,28.1,4.6,9.1,0.5,0.6,1.8,0.347,1.4,2.7,0.52,1.6,2.9,2.5,2.9,5.4,2.1,0.7,0.1,11.1
Korey Billbury,VCU,36,28,4.2,10.1,0.414,1.2,3,0.393,1.6,2.5,0.656,1.3,2.3,1.6,3.2,4.9,1.2,1.1,0.1,11.1
Kale Abrahamson,DU,30,27.7,3.7,9.5,0.391,1.8,5.3,0.342,1.9,2.8,0.682,1.4,2.1,0.8,3,3.9,0.9,0.4,0.1,11.1
Justin Tuoyo,UTC,33,25.2,3.9,7.5,0.528,0.1,0.3,0.182,3.2,4.6,0.691,1.2,2.7,2.1,2.9,5,1,0.7,2.3,11.1
Jaylen Shaw,CCU,33,29.4,4.3,9.1,0.477,1.4,3.4,0.398,1.1,1.7,0.655,2.4,2.1,0.2,2.2,2.3,3.9,0.8,0.1,11.1
"Bonzie Colson, Jr.",ND,36,25.3,4.2,7.8,0.532,0.1,0.3,0.333,2.7,3.4,0.774,1,2.4,2.4,4.2,6.7,0.9,0.9,1,11.1
Nate Engesser,UD,31,21.2,3.8,7.3,0.518,1.7,4.1,0.429,1.8,2.2,0.836,1.1,1.3,0.3,2,2.3,1.2,0.5,0.1,11.1
Jameel McKay,ISU,32,30.5,4.6,7.6,0.605,0,0,0,1.9,3.6,0.535,1.5,2.2,3.2,5.6,8.8,0.9,0.5,1.7,11.1
Paris Lee,ISU,32,30.4,3.6,9,0.394,1.1,3.5,0.319,2.8,3.7,0.778,1.9,2,0.3,2.4,2.7,3.7,1.7,0.1,11.1
Ghiavonni Robinson,UAPB,33,31.6,3.8,11.6,0.329,1.9,6.9,0.271,1.6,2.5,0.627,2.5,2.3,0.7,2.5,3.2,2,1.4,0.1,11.1
Johnathan Motley,BU,34,20.9,4.5,7.3,0.614,0,0.1,0,2.1,3.4,0.607,1.5,3,2.3,2.8,5.1,0.9,0.5,1.1,11.1
Davon Reed,UM,35,28.8,3.7,7.9,0.469,1.3,3.4,0.383,2.4,2.9,0.816,1.3,2.1,0.6,3.5,4.1,1.2,0.8,0.4,11.1
Ray Bowles,PAC,28,27.5,3.7,8,0.46,0.9,2.8,0.338,2.8,3.8,0.736,2,2.5,1.2,2.7,3.9,2.3,0.6,0.1,11.1
Marcus Allen,SU,28,31.4,3.6,8.8,0.411,0.6,2.7,0.24,3.2,4.4,0.726,1.6,2.5,1.2,2.6,3.9,1.9,1.4,0,11.1
Ronnie Boyce III,USF,28,20.8,4,10.2,0.394,1.4,4.2,0.325,1.6,2.2,0.73,1.2,1.9,0.7,2.7,3.4,1.5,0.9,0.4,11.1
Wayne Martin,TSU,30,25.4,4.3,8.9,0.487,0,0.4,0.077,2.4,3.8,0.623,2.2,2.8,3.2,5.9,9.1,0.3,0.7,1.1,11.1
Isaac Copeland,GU,33,32,3.9,9.2,0.429,1,3.8,0.272,2.2,2.7,0.789,1.6,2.1,1.4,4,5.4,2,0.8,0.6,11.1
Ahmad Thomas,UNCA,34,27.9,4.6,9.3,0.498,0.3,0.9,0.3,1.6,2.4,0.654,2,2.8,1.6,5,6.6,1.9,2.1,0.1,11.1
Zach Johnson,FGC,35,26.9,4,8.5,0.473,0.8,2,0.38,2.2,3.4,0.65,2.3,2.4,0.3,2.2,2.5,3.3,0.9,0.5,11.1
Jacoby Armstrong,UNH,28,24.1,4.2,9.1,0.461,0.2,0.7,0.3,2.4,3.5,0.684,1.5,3.2,1.7,3.6,5.3,0.6,0.4,0.3,11
Derail Green,UIW,29,27.4,4,8.8,0.449,0.7,1.7,0.4,2.4,2.9,0.824,1.9,2.4,1.2,3.1,4.3,2,0.5,0.3,11
Terrell Lewis,EIU,30,37.7,3.4,9.3,0.371,2.1,5.7,0.376,2,3.1,0.649,1.9,2,0.8,2.1,2.9,5.7,1.2,0,11
Aaron Wheeler,CSU,30,26.2,4.3,8.7,0.5,0.4,1.7,0.26,1.9,3.6,0.532,1.7,2.3,1.6,4.2,5.9,1.8,0.9,0.8,11
Marshawn Wilson,NIU,31,19,3.5,8,0.438,1.8,4.5,0.413,2.2,2.9,0.744,1,1.8,0.7,2.1,2.7,1,0.6,0.1,11
Gerry Blakes,ASU,32,30.1,4,10.4,0.386,1.5,4.7,0.313,1.6,2.2,0.725,2.1,2.9,1.1,4.2,5.3,2.4,1.1,0.2,11
London Perrantes,UVA,35,33.2,3.5,8,0.439,2.2,4.6,0.487,1.7,2.2,0.803,1.8,1.3,0.4,2.6,3,4.4,1.1,0.1,11
Edmond Sumner,XAV,31,25.9,3.3,8.3,0.397,0.8,2.7,0.301,3.6,5,0.727,2.1,2.3,0.5,2.9,3.4,3.6,1.3,0.2,11
Reese Morgan,POLY,30,25.2,2.8,7.4,0.381,2.5,5.9,0.42,2.9,3.4,0.843,0.7,2.5,0.6,2.5,3,1.7,1,0.1,11
Corban Collins,MSU,30,29,3.6,9.1,0.393,1.9,4.5,0.425,2,2.7,0.72,1.2,2.2,0.4,2.1,2.5,3,1.2,0.1,11
Zane Waterman,MAN,31,23.5,3.8,7.8,0.492,0.9,2.7,0.329,2.4,3.3,0.743,2,3.7,1.9,4.1,6,0.6,0.7,0.4,11
Michael Oguine,UM,33,30.6,3.5,8.8,0.403,0.9,3,0.313,3,4.2,0.7,1.9,2.9,0.6,3.8,4.4,1.8,1,0.4,11
Obi Enechionyia,TEM,32,25.3,3.9,9.3,0.424,1.8,4.5,0.386,1.4,2,0.688,0.9,2.7,1,2.8,3.8,0.6,0.3,0.9,11
Ty Toney,EMU,31,30.2,3.6,9.2,0.395,0.5,2.1,0.227,3.2,4.5,0.725,2.5,2.5,0.5,2.7,3.2,2.9,1.6,0.3,11
Devon Turk,L-IL,31,25.3,4.1,9.1,0.45,1.8,4.8,0.367,1,1.3,0.78,0.9,2.1,0.3,2.6,3,0.7,0.5,0.1,11
Stephan Jiggetts,FDU,32,31.3,3.2,8.8,0.368,1.1,3.1,0.36,3.4,4.7,0.733,2.6,2.8,0.5,1.7,2.2,3.1,1.2,0,11
Matt Thomas,ISU,35,33.6,3.7,8.4,0.44,2.5,5.9,0.432,1.1,1.2,0.902,1.2,2.1,0.5,3.9,4.4,1.7,0.8,0.2,11
Travon Baker,NIU,34,28.7,3.2,8.6,0.371,2,5.3,0.37,2.6,3.5,0.763,2.1,2.2,0.6,2.7,3.2,3.7,1.5,0,11
Jordan Davis,UNC,31,26.6,3.8,7.6,0.494,0.4,1.1,0.314,3.1,4.4,0.699,2.2,3.2,0.6,3.1,3.6,2.1,1.3,0.4,11
Garrison Mathews,LIP,33,20.8,3.6,8.9,0.403,2,5.6,0.349,1.8,2.5,0.732,1.5,2.2,1,2.3,3.4,1.5,0.8,0.2,10.9
MiKyle Mcintosh,ISU,31,24,3.7,8.5,0.433,1.1,2.8,0.379,2.5,3.8,0.667,2.2,3.5,1.9,2.9,4.8,1.8,0.6,0.6,10.9
