Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Hayden Howell,ACU,29,15.6,2,4.4,0.453,0,0.1,0.25,1.1,2,0.561,1.5,2.7,1.3,1.8,3.1,0.6,0.2,0.4,5.1
Quentin Goodin,XAV,38,24.1,1.8,5.3,0.35,0.3,1.3,0.255,1.1,1.9,0.575,1.9,2.1,0.2,1.9,2,3.4,0.9,0.2,5.1
Eric Lockett,FIU,31,25.6,2,4.5,0.449,0.3,0.9,0.276,0.9,1.5,0.562,1.5,2.3,0.5,2.4,2.9,2.4,0.7,0.3,5.1
Kentrall Brooks,MAR,32,15.4,1.9,3.4,0.556,0,0.1,0,1.4,1.8,0.746,1.5,2.7,1.2,2.5,3.7,0.7,0.3,0.7,5.1
U.C. Iroegbu,SB,32,17.8,1.7,5.3,0.316,1.2,4.2,0.299,0.5,0.7,0.762,0.6,1.7,0.4,1.6,2,0.8,0.3,0.3,5.1
Eddie Keith,TU,33,22.5,1.8,3.8,0.48,0.7,1.7,0.421,0.8,1.5,0.51,1,2.2,1,2.5,3.5,1.2,0.5,0.6,5.1
Tre'von Allen,U of I,33,18.3,1.3,4,0.333,0.8,2.4,0.333,1.7,1.9,0.859,1.5,1.2,0.2,1.9,2.1,1.4,0.2,0.1,5.1
Jayden Hodgson,BU,33,20.9,1.7,4.5,0.373,1,2.5,0.39,0.8,1.1,0.694,1.5,1.8,0.4,1.5,1.8,1.7,0.5,0.1,5.1
Chazz Patterson,SPC,36,27.5,1.5,3.9,0.373,0.9,2.5,0.352,1.3,1.6,0.807,1.1,1.3,0.4,3.2,3.6,1.8,1.6,0.2,5.1
Xavier Habersham,MTSU,36,19.5,1.8,3.6,0.504,1.1,2.4,0.453,0.4,0.6,0.714,0.9,1.8,0.6,1.2,1.8,1.7,0.4,0.1,5.1
Alex Hicks,TU,37,15.2,2,4.1,0.484,0.1,0.4,0.133,1.1,1.4,0.736,1.1,1.8,1.1,3,4.1,0.4,0.4,0.6,5.1
Jordan Jones,KENN,30,20.5,2.3,4.8,0.476,0,0,0,0.6,1,0.586,1,2.4,1.5,3.3,4.9,1.1,0.2,0.7,5.1
Bryce Moore,WMY,31,24.7,1.6,4.6,0.35,1.1,3.1,0.358,0.8,1.2,0.632,0.8,2.3,0.3,1.5,1.7,1.3,0.6,0.1,5.1
Dontay Caruthers,UB,32,22.1,1.6,3.7,0.444,0.5,1.7,0.283,1.4,1.9,0.721,1.4,3.1,0.6,1.7,2.2,2.3,1.8,0.1,5.1
Schnider Herard,MSU,32,18.6,1.8,3.2,0.549,0,0,0,1.6,3.2,0.495,1.5,2.1,1.8,3.2,5,0.2,0.1,0.2,5.1
Matthew Pegram,WC,33,16.6,2.2,3.9,0.558,0,0.1,0.5,0.7,0.9,0.767,0.9,3.2,1.1,2,3.1,0.6,0.3,0.4,5.1
Jimmie Taylor,UA,34,18.2,2.1,3.6,0.577,0,0,0,0.9,1.9,0.492,1.1,2.5,1.2,2.5,3.7,0.6,0.4,1.4,5.1
Joe Mvuezolo,MSU,24,17.5,1.7,5.1,0.336,0.8,2,0.367,0.9,1.1,0.815,1.5,1.3,0.4,1.8,2.2,1,0.5,0.5,5.1
Akim Mitchell,HU,30,19,2,4.3,0.465,0.2,0.7,0.318,0.8,1.1,0.735,1.4,2.3,1.2,2.1,3.3,1,0.6,0.1,5.1
Gerard Martin,GCU,31,29.2,1.6,5,0.331,1,3.7,0.267,0.8,1.3,0.585,1.5,2.3,0.7,3.4,4.1,2.5,1.4,0.3,5.1
Patrick Wallace,CSU,31,16.1,1.7,4.4,0.385,1.3,3.7,0.348,0.4,0.5,0.765,1,1.6,0.1,0.8,0.9,1,0.3,0,5.1
Nakye Sanders,DUQ,32,19,2.1,3.5,0.589,0,0,0,0.9,2.1,0.455,1.3,3.2,2.2,3.8,5.9,0.8,0.4,1.2,5.1
Justin Hopkins,SU,34,16,1.6,3.3,0.487,0.3,0.8,0.346,1.6,2,0.779,0.8,1.2,0.7,1.9,2.6,0.5,0.2,0.1,5.1
Ian Theisen,SDSU,28,15.3,1.8,3.1,0.568,0.5,1.2,0.455,0.9,1.2,0.743,0.8,1.8,0.8,2,2.8,0.7,0.2,0.3,5
Emanual Shepherd,SUBR,32,16,2.1,3.4,0.618,0,0,1,0.8,1.5,0.49,0.8,2.2,1.2,1.9,3.2,0.6,0.4,0.7,5
August Haas,UWM,35,27.7,1.9,5,0.379,0.6,1.9,0.299,0.7,1.3,0.522,2.4,2.5,0.4,2.4,2.8,3.8,0.6,0,5
Toby Hegner,CU,35,16.7,1.7,3.5,0.472,0.9,2,0.451,0.8,1.2,0.643,0.4,1.9,0.7,2.6,3.4,0.5,0.4,0.3,5
Tevin Prescott,WIN,33,18.9,2.1,3.6,0.575,0,0,0,0.8,1.3,0.628,0.6,2.4,1.2,1.8,3.1,0.3,0.8,0.5,5
Jake Flaggert,UTEP,32,28.4,1.5,3.9,0.379,1.4,3.6,0.388,0.7,0.8,0.778,0.6,3,0.3,2.6,2.8,1.2,0.3,0.2,5
Lysander Bracey,HU,29,17.7,1.6,5,0.326,1.2,4.1,0.288,0.6,0.7,0.81,1,1.1,0.3,1.1,1.5,1,0.5,0.1,5
Lonnie Rivera,AU,21,17.3,1.8,3.8,0.481,0.6,1.3,0.429,0.8,0.9,0.895,1,1.5,0.2,1.8,2,0.5,0.3,0.2,5
Brendan Casper,SJU,31,18.3,1.9,4.5,0.435,0.1,0.9,0.148,1,1.5,0.667,0.9,2.5,0.8,2.2,3,1.4,0.9,0,5
Tony Washington,LU,30,15.9,2.1,3.5,0.585,0,0,0,0.8,1.3,0.625,1.3,2.8,1.3,2.7,4,0.5,0.2,0.3,5
Jake Babic,ASU,30,17.1,1.6,4.3,0.362,0.7,2.5,0.28,1.1,1.4,0.791,1.3,1.9,0.5,1.2,1.8,2.1,0.3,0,5
Max Hazzard,UCI,36,15.6,1.8,4.4,0.396,0.7,2.3,0.305,0.8,1.2,0.614,1,1.6,0.2,1.4,1.7,1.3,0.4,0,4.9
Jaylen Brantley,UMD,33,16.8,1.7,4.4,0.382,1,2.5,0.386,0.6,1,0.618,0.6,1.3,0.3,1.7,1.9,1,0.5,0,4.9
DeAngelo Stewart,IPFW,32,16.5,1.7,4.3,0.388,1.1,3.2,0.346,0.4,0.6,0.737,0.5,1.2,0.4,1.8,2.2,0.8,0.6,0.1,4.9
Kameron Rooks,Cal,24,17.1,1.7,3.1,0.547,0,0,0,1.5,2.5,0.6,0.8,2.5,1.8,2.7,4.5,0.3,0.2,0.9,4.9
Isaiah Zierden,CU,35,20,1.3,3.2,0.42,1.2,2.8,0.414,1.1,1.1,0.925,0.6,1.4,0.1,1.9,2,0.8,0.4,0.1,4.9
C.J. Anderson,UMass,33,22,1.8,3.7,0.5,0.5,1.5,0.36,0.7,1,0.647,1.1,1.5,0.7,2,2.7,2.3,0.9,0,4.9
Jordan Scott,U of I,33,23.4,1.7,3.6,0.475,0.2,0.8,0.308,1.2,1.9,0.645,1.1,2.7,1.5,2.7,4.2,1.3,0.4,0.3,4.9
Casey Benson,UO,39,20.9,1.6,3.6,0.436,0.8,2,0.405,0.9,1.2,0.771,0.9,1.3,0.3,1.3,1.7,1.9,0.6,0,4.9
David Wacker,BSU,29,17.6,1.7,2.7,0.615,0,0,0,1.6,2.4,0.667,0.8,2.3,1.7,2.4,4.2,0.4,0.2,0.5,4.9
Antwan Maxwell,CSU,28,15.7,1.9,5.1,0.375,0.5,1.7,0.271,0.6,1,0.593,1.2,2,0.8,2.4,3.2,0.7,0.4,0.7,4.9
Trent Forrest,FSU,35,15.4,1.7,3.7,0.473,0,0.2,0.125,1.4,2,0.676,1,1.1,0.9,1.8,2.7,1.6,1.2,0.1,4.9
Julius Johnson,RICH,35,22.4,1.7,4.1,0.415,0.7,2.4,0.313,0.8,1,0.794,0.7,2.5,0.5,2,2.6,1,0.7,0.1,4.9
Marcus Owens,LU,33,16.3,1.6,4.1,0.393,1.2,3,0.394,0.5,0.5,0.889,0.4,2.1,0.8,2.2,2.9,0.4,0.4,0.1,4.9
Jordan Burgess,VCU,35,21.4,1.9,4.5,0.433,0.6,1.8,0.328,0.4,0.9,0.419,0.9,2.7,0.9,2.5,3.5,1,0.7,0.3,4.9
Jalen Dupree,MSU,33,15.8,1.7,3.4,0.487,0,0,0,1.5,2.6,0.581,1,3,1.8,1.8,3.6,0.2,0.2,0.8,4.8
Alexis Dargenton,USU,32,19.2,1.8,4.3,0.41,0.2,0.9,0.25,1.1,1.7,0.618,1.1,2.6,1.7,3.2,4.9,1,0.3,1.1,4.8
Anthony Green,NU,31,17.9,1.9,3.4,0.571,0,0,0,1,1.8,0.545,0.8,1.9,1.5,2.6,4.1,0.2,0.3,1.3,4.8
Nnamdi Enechionyia,SPC,36,20.8,1.6,3.9,0.418,1.1,2.8,0.396,0.4,0.5,0.842,0.7,1.8,0.8,1.6,2.4,0.6,0.4,0.3,4.8
Osa Izevbuwa,NJIT,24,15.6,1.8,4.8,0.374,0.8,2.3,0.321,0.5,0.6,0.857,0.8,1,0.5,1,1.5,0.4,0.5,0,4.8
Ahmad Wagner,UI,34,16,1.9,3.6,0.512,0,0.1,0,1.1,2.4,0.463,0.9,2.1,1.9,1.6,3.4,1.4,0.8,0.4,4.8
Arkel Lamar,UMBC,32,15.6,1.8,4.4,0.394,0.6,2,0.286,0.8,1.1,0.667,0.8,2.2,1,2.8,3.7,0.6,0.8,0.4,4.8
Kyle Clarke,KENN,32,21.3,2,4.9,0.41,0,0.1,0,0.8,1.2,0.703,2.2,2.1,0.5,1.2,1.8,2.5,0.6,0.2,4.8
Jeremy Lieberman,UW,37,22.6,1.9,4.4,0.423,0.7,2.5,0.297,0.4,0.5,0.765,1.2,2.5,0.2,1.8,2,2.4,0.9,0.1,4.8
Niels Bunschoten,ISU,31,15.4,1.7,4.7,0.372,0.9,2.7,0.337,0.4,0.5,0.765,0.7,2,0.2,1.2,1.4,0.5,0.2,0.6,4.8
Duane Wilson,MU,30,16.4,1.8,4.3,0.422,0.5,1.6,0.292,0.7,1.1,0.688,0.8,2,0.1,1.7,1.8,1.6,1,0.1,4.8
Jair Bolden,GW,35,17.9,1.7,4.7,0.36,0.8,2.3,0.333,0.7,1,0.657,1.5,1.3,0.5,1.3,1.8,1.9,0.5,0.3,4.8
A.C. Reid,LIB,35,21.4,1.6,4.8,0.329,1.3,4.1,0.317,0.3,0.5,0.667,1.1,2,0,1.5,1.5,1.6,0.7,0.1,4.8
Jordan Garnett,NKU,34,23.7,1.6,3.5,0.467,0.5,1.3,0.419,1,1.2,0.786,0.9,2.4,1.2,2.1,3.3,1.5,0.7,0.3,4.8
LaQuentin Collins,SUBR,24,16.8,1.8,4.8,0.377,0.6,1.7,0.375,0.6,0.8,0.7,0.8,1.1,0.7,1.6,2.2,0.7,0.3,0.2,4.8
Marqueese Grayson,ALB,27,16.9,1.6,4.6,0.355,0.8,2.1,0.386,0.7,1,0.704,1.3,1.3,0.1,2,2.1,1,0.5,0.1,4.8
Te'Jon Lucas,U of I,31,20.7,1.5,3.7,0.409,0.4,1,0.375,1.4,2.3,0.592,1.6,1.9,0.2,1.6,1.9,3.1,1,0,4.8
Keith Smith,VMI,30,20.4,1.7,4.1,0.407,0.7,2.2,0.303,0.8,1.1,0.676,1.4,2.6,0.3,1.2,1.5,1.9,0.8,0.4,4.8
Chuck Champion,L-MD,29,19.7,1.6,5,0.315,0.6,2,0.271,1,1.4,0.732,1.3,1.4,0.5,1.1,1.6,1,0.9,0.1,4.8
Isaiah Dennis,GSU,33,15.5,1.9,3.1,0.614,0.1,0.1,0.667,0.9,1.6,0.585,1.4,1.5,0.4,1.5,1.9,1.8,0.9,0.1,4.8
D.J. McCall,IUPUI,32,21.2,1.6,3.8,0.425,0.2,0.6,0.278,1.4,2.4,0.584,1.3,2.2,2.1,3,5,1.5,0.7,0.2,4.8
Andy Brown,FU,35,18.2,1.7,3.8,0.436,1.2,2.8,0.434,0.2,0.4,0.538,0.7,1.9,0.7,1.7,2.5,1.1,0.6,0.2,4.7
Kevin Holland,USM,31,27.6,1.7,5.1,0.331,0.9,2.5,0.354,0.5,0.7,0.652,1,1.8,0.3,2.6,2.9,1.9,0.4,0.1,4.7
Brent Wrapp,CSUB,34,24.2,1.4,3.5,0.403,0.4,1.3,0.326,1.5,2.2,0.68,1.6,2.4,0.5,3.2,3.7,3.6,1,0.3,4.7
Ivan Madunic,SUU,33,20.3,1.6,4.8,0.342,0.9,3,0.31,0.5,0.8,0.654,0.9,2.1,1,3,4,0.5,0.3,1,4.7
Kaleb Bishop,FDU,29,17.8,1.7,3.5,0.48,0.2,0.9,0.28,1.1,1.5,0.744,1.1,2.3,1.2,2.7,3.8,0.6,0.5,0.3,4.7
Bo Zeigler,USF,28,20.5,2.1,3.9,0.545,0,0.1,0,0.4,1.1,0.387,1.6,2.7,1.2,2.3,3.5,1.4,0.8,0.7,4.7
Bryce Peters,CU,24,15.8,1.7,4.2,0.392,0.5,1.6,0.333,0.8,1.5,0.556,0.7,1.5,0.3,1.1,1.4,1,0.4,0,4.7
David Taylor,PAC,24,18.2,1.5,4.8,0.307,0.8,2.8,0.299,1,1.2,0.793,0.8,1.7,0.2,1.5,1.7,0.9,0.5,0,4.7
Mike Fleming,DART,27,25.5,1.5,3.7,0.414,0.7,2.1,0.328,1,1.1,0.867,0.8,2.3,0.3,1.4,1.7,2.5,0.5,0.1,4.7
Shaquile Carr,GCU,30,18.4,1.6,3.5,0.471,0.1,0.3,0.5,1.3,1.6,0.83,1.9,1.3,0.5,1.7,2.2,2.4,0.7,0,4.7
Jordan Harris,UGA,30,16.5,1.5,3.5,0.434,0.7,1.6,0.449,0.9,1.2,0.73,1.9,1.6,0.2,1.2,1.4,1.5,0.5,0.2,4.7
Broderick Robinson,UMKC,35,22.7,1.4,3.9,0.37,1.1,2.7,0.409,0.7,1.1,0.667,1.3,1.8,0.8,2.9,3.7,1.7,1.1,0.1,4.7
Rex Pflueger,ND,35,21.5,1.7,3.8,0.444,0.8,1.9,0.397,0.5,0.8,0.655,0.7,1.7,0.5,2.2,2.7,1.5,0.9,0.3,4.7
Dominique Hawkins,UK,38,19.2,1.5,3.7,0.403,0.6,1.7,0.344,1.2,1.4,0.83,0.5,2.1,0.6,1,1.6,1.7,0.8,0,4.7
Rusty Reigel,DAV,31,25.5,1.6,4.1,0.397,0.9,2.6,0.333,0.6,0.8,0.72,1.2,2,0.9,2.9,3.8,1.8,0.4,0.1,4.7
Karmari Newman,GMU,31,15.2,1.6,4.6,0.359,0.9,2.8,0.33,0.5,0.5,0.824,0.5,1.2,0.1,1.1,1.2,0.4,0.2,0,4.7
Kobe Gantz,DESU,27,18.6,1.6,3.9,0.4,0.3,1.3,0.257,1.2,2.3,0.532,1.6,2,0.8,1.2,2,2.5,0.4,0.1,4.7
Marquise Pointer,C of C,35,22.1,1.6,5.2,0.309,0.7,2.7,0.258,0.8,1.2,0.643,1.3,1.4,0.7,1.3,2,1.8,0.7,0.2,4.7
C.J. Foster,ASU,32,19.3,1.6,3.5,0.468,0.4,1.4,0.295,1,1.7,0.582,1.1,2.2,1,1.2,2.2,0.8,0.4,0.2,4.7
Michael Zeno,UNO,32,16.9,1.8,4.5,0.396,0,0.1,0,1.1,1.8,0.603,1.7,1.4,1.2,1.9,3.1,0.6,0.6,0.5,4.7
Devin Wyatt,UIW,23,18.2,1.8,3.3,0.539,0,0,0,1.1,2,0.532,0.7,3.3,1.3,1.9,3.1,0.2,0.4,2.3,4.7
Amidou Bamba,CCU,37,16.1,1.9,3.6,0.545,0,0,0,0.8,1.5,0.519,0.8,1.9,1.2,2.7,3.9,0.4,0.1,0.7,4.6
Kingsley Okoroh,Cal,34,21.2,1.9,3.7,0.504,0,0,0,0.9,1.6,0.536,1.2,2.6,2.1,3.4,5.5,0.9,0.4,2.2,4.6
Parker Van Dyke,U of U,31,16.5,1.7,4.4,0.397,1,2.8,0.349,0.2,0.4,0.462,0.4,0.9,0.1,1.8,1.9,1.3,0.5,0.1,4.6
Kelvin Amayo,LMU,28,18,1.8,3.9,0.455,0.3,0.9,0.333,0.8,2,0.4,1.2,1.4,0.7,3.2,3.9,1.9,1.1,0.3,4.6
Isaac Thornton,SJSU,30,19.4,1.4,3.7,0.387,0.5,1.4,0.326,1.3,1.7,0.75,1.1,2.7,0.4,1.9,2.4,2,1.3,0.4,4.6
Christian Mekowulu,TSU,30,18.5,1.6,3.1,0.5,0,0,0,1.5,2.3,0.643,1.5,2.7,1.2,2.5,3.7,0.4,0.5,0.7,4.6
Arnaldo Toro Barea,GW,35,15.6,1.5,3.6,0.425,0.2,0.5,0.316,1.4,2.2,0.632,1,1.7,1.6,2.7,4.3,0.5,0.6,0.5,4.6
Joe Hanel,DEP,32,25.7,1.9,2.9,0.649,0,0,0,0.8,1.6,0.52,1.2,3.4,2.1,2.7,4.8,0.8,0.4,0.4,4.6
Edward Alade,USNA,32,16.7,2.1,3.5,0.593,0,0,0,0.4,1.1,0.389,0.9,2.2,1.9,1.7,3.6,0.6,0.6,0.4,4.6
Junior Saintel,SB,32,16.4,1.9,4.2,0.441,0.1,0.7,0.136,0.8,1.1,0.714,0.8,1.5,0.9,2.7,3.6,0.3,0.3,0.5,4.6
Randy Phillips,RU,32,18.2,1.9,4,0.473,0,0,0,0.8,1.9,0.419,2.1,2.8,2.6,2.3,4.9,0.3,0.4,0.5,4.6
Kai Edwards,UNC,29,16.2,2,2.9,0.682,0,0,0,0.6,1.7,0.36,0.8,2.5,1.8,3.4,5.1,0.3,0.3,0.1,4.6
Jake Lindsey,BU,35,22.6,1.7,3.8,0.447,0.6,1.5,0.404,0.6,0.9,0.71,1.1,2,0.5,1.7,2.2,3.1,0.5,0.4,4.6
Francisco Amiel,CU,32,27.1,1.5,4.2,0.358,0.7,2.3,0.311,0.9,1.2,0.7,2,1.8,0.2,1.9,2.2,2.4,1,0,4.6
Armani Chaney,TSU,29,18.2,1.5,4.3,0.344,0.4,1.6,0.283,1.2,1.4,0.85,1.4,1.4,0.2,1.2,1.4,1.7,0.7,0.1,4.6
Markell Lodge,SJU,31,17.7,2,2.7,0.741,0,0,0,0.5,1.3,0.41,0.4,2,1.7,2.5,4.2,0.1,0.2,0.9,4.6
Wenyen Gabriel,UK,38,17.7,1.6,3.9,0.405,0.5,1.7,0.317,0.9,1.4,0.618,0.8,2.4,1.6,3.2,4.8,0.7,0.3,0.9,4.6
Jordan Nobles,EMU,33,21,1.7,3.9,0.426,0.7,1.8,0.367,0.6,0.8,0.731,0.9,2.1,0.8,2.5,3.3,0.9,0.7,0.7,4.6
Fiifi Aidoo,GCU,28,16,1.4,4.1,0.336,0.7,2.5,0.29,1.1,1.6,0.682,0.9,1.2,0.8,1.3,2.1,0.8,0.8,0.2,4.6
Michael Buckland,LIP,32,18.5,1.6,4,0.394,0.8,2.4,0.333,0.6,0.9,0.69,1.2,1.6,0.5,2.3,2.8,1.6,0.3,0.4,4.6
Tanner Schmit,UCA,32,18.6,2.1,4.9,0.418,0,0.1,0,0.4,0.7,0.609,0.7,2.5,1.1,2.5,3.5,0.5,0.3,0.5,4.6
Gligorije Rakocevic,OSU,32,18.7,1.7,3.7,0.454,0.2,0.6,0.421,0.9,1.8,0.526,1.2,2.4,1.5,2.2,3.7,0.2,0.2,0.3,4.6
Delundre Dixon,CSU,25,22,1.7,4.3,0.389,0.5,1.9,0.25,0.7,1.2,0.581,1.5,2,0.4,1.8,2.2,1.7,0.5,0,4.6
Izayah Mauriohooho Le'Afa,CSUS,29,25.1,1.6,4.3,0.368,1,2.8,0.346,0.4,0.5,0.857,1.1,1.5,0.3,1.9,2.2,2,0.7,0,4.6
Thomas Rivera,UMES,33,17.6,1.5,4.7,0.323,0.8,2.5,0.317,0.7,1,0.706,1.5,2.1,0.5,1.3,1.8,2.8,0.7,0,4.5
Ashton Wilks,GSU,33,16.9,1.6,4.2,0.394,0.6,2.1,0.304,0.6,1,0.636,0.8,1.6,0.7,1.5,2.2,0.8,0.4,0.2,4.5
Sam Singer,Cal,34,20.1,1.9,4.2,0.438,0.3,1.1,0.263,0.5,1.1,0.462,1.1,1.8,0.4,2.6,2.9,2,0.7,0.1,4.5
Nate Britt,UNC,40,19,1.6,4.5,0.354,0.7,1.9,0.333,0.7,0.9,0.73,0.9,1.8,0.3,1.6,1.8,2.4,1,0.1,4.5
Frank Howard,SU,33,16.2,1.5,4.2,0.353,0.5,1.7,0.316,1,1.6,0.623,1.7,1.7,0.5,1.1,1.7,3.6,1.2,0.2,4.5
Remu Raitanen,USF,33,19.2,1.5,3.8,0.402,0.8,2.5,0.321,0.6,1.2,0.526,0.5,1.9,1,2.5,3.6,0.7,0.4,0.1,4.5
Dimi Cook,SELU,32,17.9,1.3,3.2,0.416,0.3,0.9,0.31,1.6,2.2,0.718,1.2,1.8,0.4,1,1.5,1.5,0.4,0,4.5
Kealen Washington-Ives,RU,33,19.7,1.3,3.8,0.352,0.6,1.9,0.317,1.2,1.5,0.784,1.6,2.2,0.2,1.7,1.8,3.1,0.3,0,4.5
Darryl Reynolds,VILL,31,23.8,1.8,2.6,0.688,0,0,0,0.9,1.4,0.674,1.1,1.7,2,3.4,5.4,0.6,0.5,0.9,4.5
Jalen Harris,UNM,31,20.6,1.5,3.5,0.439,0.2,0.9,0.259,1.2,1.6,0.745,1.3,2.1,0.1,1.7,1.8,2.3,0.8,0.1,4.5
Marlon Adams,EKU,31,17.4,1.9,3.6,0.527,0.1,0.4,0.308,0.5,1.5,0.354,1.2,2.5,1.4,2.6,4.1,0.4,0.3,0.3,4.5
Knox Hellums,PU,30,16.5,1.4,3.9,0.356,1.1,2.6,0.423,0.6,0.7,0.85,0.8,1.4,0.2,1,1.1,0.3,0.2,0.1,4.5
Jonathan Galloway,UCI,36,25.3,1.5,3.5,0.432,0,0,0,1.4,2.2,0.65,1,2.7,2.8,4.8,7.6,0.6,0.1,1.1,4.4
Devonte Green,IU,32,15.2,1.5,3.3,0.443,0.8,1.7,0.436,0.8,1.1,0.706,1.2,0.8,0.3,1.5,1.8,1.1,0.7,0.2,4.4
Solomon Young,ISU,30,17.5,1.8,2.8,0.643,0,0.1,0.333,0.8,1.3,0.6,0.8,2.3,1.4,1.9,3.3,0,0.4,0.8,4.4
Avery Patterson,ASU,30,17,1.6,4.1,0.385,0.6,2.2,0.284,0.7,0.9,0.741,1.5,1.7,0.5,1.2,1.7,1.6,0.8,0,4.4
Jamuni McNeace,OU,31,15.5,1.8,3.3,0.553,0,0,0,0.7,1.4,0.535,0.8,2.7,1.2,2.5,3.7,0.2,0.2,1.2,4.4
George Blagojevic,UHA,31,17.9,1.9,4.9,0.397,0.1,1.2,0.056,0.5,1,0.5,1.3,1.3,0.9,2.1,3,0.7,0.6,0.2,4.4
Jon'te Dotson,UNC,29,22.5,1.4,4.3,0.32,0.6,2.2,0.254,1.1,1.9,0.593,1,2,1.1,3,4.1,0.9,0.5,0.5,4.4
Gunnar Olafsson,SFC,27,22.3,1.7,4.3,0.388,0.6,2.2,0.271,0.5,1.1,0.433,0.9,2.4,1.7,3.4,5.1,0.6,0.7,0.1,4.4
Connor Kern,ASU,32,17,1.3,3.1,0.424,1.2,2.6,0.458,0.6,0.8,0.792,0.2,1.5,0.2,2,2.2,0.3,0.3,0.1,4.4
Elijah Lee,PU,31,21.1,1.3,3.7,0.36,0.5,1.3,0.385,1.3,1.7,0.75,2,1.6,0.3,1.8,2.1,2.8,1,0.1,4.4
Rasheed Worrell,BGSU,31,15.5,1.7,3.8,0.445,0,0.2,0.143,0.9,1.7,0.547,0.8,2.8,1.6,2.2,3.8,0.4,0.4,0.6,4.4
Kristinn Palsson,MAR,31,24.2,1.4,4.1,0.328,1,3.5,0.296,0.6,0.8,0.769,1.2,1.8,0.2,2.4,2.6,1.4,0.4,0.2,4.4
Jabbar Singleton,SELU,32,22.4,1.4,4.4,0.314,1,2.8,0.341,0.7,1,0.656,1.7,1.6,0.3,1.1,1.4,2.5,0.6,0,4.4
Kennedy McKinney,UAPB,32,17.8,1.7,4.1,0.409,0.1,0.6,0.158,0.9,1.3,0.707,2,1.6,1.1,1.2,2.2,1.2,1.2,0.1,4.4
Chandler Rowe,UTM,35,23.8,1.4,2.6,0.533,0.3,0.6,0.409,1.3,2.1,0.622,1.1,3,2.2,2.9,5,1.6,1.3,1.1,4.4
Scott Ulaneo,SEA,30,15.2,1.5,3.4,0.455,0.3,1,0.267,1,2.1,0.5,1.1,2.4,1,2.3,3.2,0.9,0.4,0.2,4.4
Ian Kinard,SCSU,30,18.3,1.4,3.6,0.402,0,0.3,0.111,1.5,2.2,0.677,1.1,2.8,1.3,2.1,3.5,0.4,0.2,0.3,4.4
Baylee Steele,EMU,33,19.5,1.9,3.8,0.488,0,0.2,0,0.6,0.7,0.833,0.7,3,1.3,2.8,4.1,0.3,0.8,0.8,4.4
Mike Edwards,UGA,34,18.1,1.6,3.1,0.524,0,0,0,1.1,1.8,0.623,1.1,2.2,1.1,2.5,3.6,0.2,0.3,0.2,4.4
Justin Moore,GT,34,18.8,1.7,4,0.431,0.1,0.3,0.3,0.8,1.5,0.529,1.5,1.7,0.4,1.3,1.8,2.4,0.4,0.1,4.4
T.J. Lang,AU,29,16.4,1.2,3,0.398,1,2.6,0.395,0.9,1.3,0.667,0.6,1.9,0.6,1.2,1.8,0.5,0.3,0.1,4.3
Matthew Cotton,AAMU,29,19.4,1.3,3.9,0.33,0.8,2.3,0.324,1,1.3,0.769,0.8,1.9,0.4,1,1.5,0.8,0.4,0,4.3
Tevin King,SDSU,32,22.5,1.4,3.1,0.46,0.2,0.8,0.259,1.2,2,0.635,1.2,2.4,1,3,4,1.8,1.1,0.2,4.3
Devon Thomas,TTU,32,22.9,1.7,3.6,0.478,0.2,0.8,0.269,0.7,1,0.667,1.1,1.9,0.5,1.8,2.2,2.5,1,0.1,4.3
Braden Burke,RMU,32,15.2,1.9,4.5,0.424,0,0,0,0.5,1.4,0.386,1,2.4,0.9,1.8,2.7,0.1,0.3,0.3,4.3
Tyler Stone,HU,33,16.2,1.3,3.1,0.422,0.1,0.4,0.167,1.7,2.7,0.625,0.6,1.9,1,2.6,3.6,0.5,0.3,1.2,4.3
Michael Nzei,SHU,33,18,1.6,2.5,0.643,0,0,0,1.1,1.8,0.593,0.9,2.5,1.9,2,3.8,0.2,0.4,0.5,4.3
Devon Goodman,PENN,24,15.3,1.7,4.3,0.385,0.5,2,0.25,0.5,0.9,0.545,1.2,1.3,0.4,1.1,1.5,1.8,0.7,0.1,4.3
Rinardo Perry,UML,30,16.4,1.6,4.7,0.35,0.4,1.7,0.25,0.6,1.2,0.514,1,1.5,0.6,1.3,1.9,1.1,0.6,0.2,4.3
Philip Winston,QU,31,15.7,1.3,3.2,0.394,0.2,0.8,0.269,1.6,2.4,0.653,1.5,1.5,0.5,1.2,1.7,3.1,0.3,0,4.3
David Knudsen,MAR,31,15.6,1.5,4.4,0.356,0.7,2.5,0.276,0.5,0.9,0.607,0.7,0.8,0.5,1.5,2,0.6,0.5,0.1,4.3
Cameron Harvey,UWM,35,16.1,1.6,4.4,0.368,0.9,2.5,0.341,0.2,0.4,0.467,0.5,1,0.3,0.9,1.2,0.5,0.1,0,4.3
Julian Batts,LIU,32,23.4,1.4,3.8,0.358,0.8,1.9,0.4,0.8,1,0.788,1.1,2.3,0.3,1.8,2.1,1.7,0.8,0,4.3
Isaiah Nichols,SJSU,29,16.6,1.4,3.4,0.42,0.3,1,0.345,1.1,2.1,0.508,1.6,2.1,0.2,1.8,2,1.9,0.7,0,4.3
